Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
40,0,1.5,1.666327596,13.62800026,0.038256302,0,81.5,127.3526331,36.3643552,0,9.813294506,0.372190015,0.047765783,9.799563503,0.369795163,0.046146155,-7.7519032,1013.11731,0.000345,-0.002133141,0.001430646,-0.993501604,-0.0190027,-0.000222,0.11221475,-0.004708979,-0.03771756,2.916559279,825,0.015167475,0.004310277,0.002218197,-68.05263158,3228.315789,-959.8312225,-1295.864967,-223.4024963,1,1,1,1,0,99,2432,1
41,0,1.5,1.666327596,13.62800026,0.038256302,0,81.5,127.3526331,36.3643552,0,9.835920382,0.376260285,0.053990897,9.79937377,0.374160905,0.051395114,-7.82747221,1013.126392,0.000101,0.001318247,-0.00086,-0.993483955,-0.0192541,-0.000461,0.112328101,-0.00524469,-0.038163059,2.916318858,825,0.041454792,-0.001013175,-0.004108187,-68.05263158,3228.315789,-959.7493896,-1295.93997,-223.3623487,1,1,1,1,0,99,2432,1
42,45,1.5,1.645174384,14.35299969,0.160605162,244.4029388,81.5,127.3526235,36.3643516,0,9.859025049,0.36835918,0.047167214,9.799632406,0.36800988,0.046446295,-7.813203859,1013.124634,-8.25E-05,0.000402,2.57E-05,-0.993483892,-0.01891395,-0.000244,0.1123875,-0.00473956,-0.037535377,2.916211963,825,0.049097347,0.000948,-0.00179307,-68.05263158,3228.315789,-959.862337,-1295.728214,-223.5564665,1,1,1,1,0,99,2432,1
43,45,1.5,1.645174384,14.35299969,0.160605162,244.4029388,81.5,127.3526235,36.3643516,0,9.849687481,0.370873165,0.044174371,9.799627447,0.36807795,0.046968977,-7.793122625,1013.122241,-0.000113,-0.000301,-4.89E-06,-0.993482897,-0.0189204,-0.00027,0.112395099,-0.004792898,-0.037542324,2.916195643,825,0.052454233,0.001238938,0.003071367,-68.05263158,3228.315789,-959.9287338,-1295.669975,-224.9024944,1,1,1,1,0,99,2432,1
44,45,1.5,1.645174384,14.35299969,0.160605162,244.4029388,81.5,127.3526235,36.3643516,0,9.828019238,0.37123231,0.048364351,9.799646568,0.367691466,0.045967506,-7.815846252,1013.125,-2.72E-05,-6.04E-05,-0.000101,-0.993492651,-0.01889505,-0.000223,0.1123121,-0.004690697,-0.037502885,2.916364741,825,0.0328022,-0.000769,0.001798277,-68.05263158,3228.315789,-960.1376307,-1295.675264,-225.0847006,1,1,1,1,0,99,2432,1
45,45,1.5,1.645174384,14.35299969,0.160605162,244.4029388,81.5,127.3526235,36.3643516,0,9.81832242,0.368838032,0.042378664,9.799658346,0.367482193,0.045124795,-7.833021021,1013.127002,0.000147,-0.000296,0.000289,-0.9935002,-0.0188796,-0.000183,0.11224875,-0.004604699,-0.03748153,2.916494083,825,0.017107868,-0.001996142,-0.004422123,-68.05263158,3228.315789,-960.2576366,-1295.61527,-224.9682303,1,1,1,1,0,99,2432,1
46,45,1.5,1.645174384,14.35299969,0.160605162,244.4029388,81.5,127.3526235,36.3643516,0,9.812097168,0.368838035,0.047406642,9.799734068,0.365795279,0.042290411,-7.890886831,1013.134009,-0.000128,-0.000112,0.000106,-0.993509459,-0.01877785,-4.99E-05,0.1121846,-0.004315438,-0.037309393,2.916629493,825,0.00769434,0.001127334,-0.001348312,-68.05263158,3228.315789,-960.2662392,-1295.613731,-225.1799936,1,1,1,1,0,99,2432,1
47,45,1.5,1.609989047,14.14999962,0.172555894,116.5770111,81.5,127.352632,36.3643485,0,9.806949615,0.365246619,0.042139237,9.799686718,0.366979013,0.043050589,-7.812675524,1013.124561,-0.000219,-0.000326,0.000197,-0.993518302,-0.0188422,-8.34E-05,0.1120946,-0.004393029,-0.037430184,2.916808593,825,0.008819246,-0.000176,-0.002108489,-68.05263158,3228.315789,-960.2293952,-1295.611752,-225.077643,1,1,1,1,0,99,2432,1
48,45,1.5,1.609989047,14.14999962,0.172555894,116.5770111,81.5,127.352632,36.3643485,0,9.806231308,0.365725474,0.040463244,9.799716854,0.366491194,0.040178433,-7.799728346,1013.123047,-7.17E-05,-0.00011,8.17E-05,-0.993527499,-0.01880105,5.80E-05,0.1120206,-0.004099936,-0.037380406,2.916963375,825,0.003880739,-0.00244171,-0.002827745,-68.05263158,3228.315789,-960.1482221,-1295.675264,-224.7988183,1,1,1,1,0,99,2432,1
49,45,1.5,1.609989047,14.14999962,0.172555894,116.5770111,81.5,127.352632,36.3643485,0,9.807548094,0.366683184,0.041181526,9.799707508,0.366701932,0.040574869,-7.89511447,1013.134473,6.11E-06,4.40E-05,0.000159,-0.993528396,-0.018814,3.88E-05,0.112009201,-0.004140393,-0.03740191,2.916985357,825,0.006284523,0.002495244,8.09E-06,-68.05263158,3228.315789,-960.0974846,-1295.726227,-225.0224943,1,1,1,1,0,99,2432,1
50,45,1.5,1.609989047,14.14999962,0.172555894,116.5770111,81.5,127.352632,36.3643485,0,9.806470823,0.366084616,0.036512691,9.799701643,0.366823094,0.040926745,-7.899077797,1013.134937,0.000189,-0.00017,0.000251,-0.993525457,-0.01882215,2.22E-05,0.112035,-0.004176302,-0.037414273,2.916932774,825,0.008445072,-0.000738,0.00240963,-68.05263158,3228.315789,-959.9894014,-1295.618789,-224.7458792,1,1,1,1,0,99,2432,1
51,45,1.5,1.609989047,14.14999962,0.172555894,116.5770111,81.5,127.352632,36.3643485,0,9.807787609,0.365126908,0.04034353,9.799736547,0.366008691,0.039848112,-7.90304122,1013.135449,6.72E-05,-0.0002,6.78E-05,-0.993523401,-0.0187747,7.27E-05,0.11206125,-0.004066221,-0.037331171,2.916882396,825,0.010445261,0.001751916,-0.00297628,-68.05263158,3228.315789,-960.1305722,-1295.671746,-224.9752906,1,1,1,1,0,99,2432,1
