Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
20,45.0,1.5,0.0,699.9990234,0.110901229,141.7080536,0.0,127.3450343,36.3598207,19.5,-0.688802909,-7.587307185,-6.539213419,-3.309557289,-6.257301402,-6.340725064,-0.268455887,1018.497461,0.658486463,0.923684442,0.231966908,0.433339646,-0.370755748,-0.549053948,0.05845245,2.033313787,0.714035073,2.242399704,27.5,2.659870861,-1.398392391,-0.300634074,-99.0,-99.0,-12.44999979,20.2987493,16.79999977,0,0,0,1,-99.0,-99.0,-99.0,1
21,45.0,1.5,0.0,699.9990234,0.110901229,141.7080536,0.0,127.3450343,36.3598207,22.0,-1.756552665,-4.006607613,-8.920786156,-3.618645644,-3.060603142,-8.518526959,-0.165407181,1018.485034,-0.05753923,-0.450548553,-0.89501837,-0.206635557,0.220974204,0.240231556,0.127427251,1.973927087,0.318923761,2.226013958,25.5,1.972581708,-0.852240422,-0.375844812,-99.0,-99.0,-13.05882335,7.987058668,15.08823501,0,0,0,1,-99.0,-99.0,-99.0,1
22,45.0,1.5,0.0,699.9990234,0.110901229,141.7080536,0.0,127.3450343,36.3598207,23.5,-1.457409156,-2.569901908,-9.646955715,-1.977859372,-1.262303689,-9.498927927,-0.032765198,1018.469067,0.087541266,-0.199910539,-0.12102157,-0.489422153,0.562860948,0.532430297,0.397851354,1.776267648,0.12914672,1.618605494,25.5,0.523696551,-1.333808488,-0.117317724,-99.0,-99.0,-29.57646976,15.73764678,13.44352907,0,0,0,1,-99.0,-99.0,-99.0,1
23,45.0,1.5,0.0,699.9990234,0.110901229,141.7080536,0.0,127.3450343,36.3598207,23.5,0.000299,-2.23759944,-9.690677643,-0.522097091,-1.195884964,-9.712079573,-0.028009033,1018.468481,-0.093610824,-0.042612739,0.170513879,-0.515655702,0.542601153,0.481344399,0.454148299,1.624449885,0.122316203,1.568004298,25.5,0.488218099,-1.075802988,0.013470936,-99.0,-99.0,-34.45499921,16.29749954,8.883749843,0,0,0,1,-99.0,-99.0,-99.0,1
24,45.0,1.5,0.0,699.9990234,0.110901229,141.7080536,0.0,127.3450343,36.3598207,23.5,1.132914511,-2.440611061,-9.88074959,0.713538202,-1.244053407,-9.635288715,-0.042276764,1018.470215,0.235187399,-0.233569217,0.205333186,-0.608400401,0.446792798,0.511440051,0.406139898,1.497384554,0.127420506,1.841512048,31.0,0.483599199,-1.231267619,-0.280720139,-99.0,-99.0,-34.5247051,9.303529277,4.718823483,0,0,0,1,-99.0,-99.0,-99.0,1
25,45.0,1.5,0.0,699.9990234,0.167764917,141.7080536,0.0,127.345219,36.3596323,23.5,6.299900356,3.196638577,-5.021498477,5.99083091,3.935415837,-4.288442554,-0.039634323,1018.469897,1.094491548,-0.878368004,-0.403607838,-0.542639603,0.0583166,0.363565902,0.700451246,0.574606907,-0.420943791,1.415641627,223.5,0.370038986,-1.179126662,-0.960166895,-99.0,-99.0,-35.47764621,6.885882279,-28.49647027,0,0,0,1,-99.0,-99.0,-99.0,1
26,45.0,1.5,0.0,699.9990234,0.167764917,141.7080536,0.0,127.345219,36.3596323,23.5,9.641595006,1.756499859,-1.982309883,9.417195415,2.184240514,-1.509048651,0.127885056,1018.449683,0.628584608,0.331481127,-0.282564891,-0.207192499,0.051735,0.1259772,0.965509447,0.158894086,-0.22481717,0.440997053,441.5,0.283927345,-0.731993121,-0.278756338,-99.0,-99.0,-37.24874926,38.201249,-30.84749925,0,0,0,1,-99.0,-99.0,-99.0,1
27,45.0,1.5,0.0,699.9990234,0.167764917,141.7080536,0.0,127.345219,36.3596323,23.5,8.94895419,2.411738915,-2.739332073,9.323711729,2.319507843,-1.920108372,0.094593048,1018.45376,0.168908516,0.120457741,-0.005201518,-0.0296372,0.0955193,0.1225361,0.986777648,0.203145688,-0.238898689,0.08458835,424.5,-0.249888992,0.067105281,-0.857489836,-99.0,-99.0,-37.41529285,44.88705781,-20.9047055,0,0,0,1,-99.0,-99.0,-99.0,1
28,45.0,1.5,0.0,699.9990234,0.167764917,141.7080536,0.0,127.345219,36.3596323,23.5,9.115989966,2.646237016,-2.375965657,8.827424335,3.394365335,-2.508883506,0.110446167,1018.451831,-1.129943705,-0.459070121,0.45960585,-0.231496151,0.080354001,0.202464402,0.923271951,0.276833888,-0.353981642,0.543078778,326.6666667,0.361922145,-0.77000072,0.177937257,-99.0,-99.0,-39.45882214,31.68352856,-27.68117579,0,0,0,1,-99.0,-99.0,-99.0,1
29,45.0,1.5,0.0,699.9990234,0.167764917,141.7080536,0.0,127.345219,36.3596323,23.5,9.399623543,2.546610512,-1.081613646,9.111839914,3.3892205,-1.010887482,-0.019553757,1018.467456,-0.85542087,-0.548195359,0.167245742,-0.755045953,-0.10034845,0.145410648,0.607218555,0.109902119,-0.353115825,1.805744225,215.8333333,0.856842852,-1.06593594,-0.473203744,-99.0,-99.0,-27.56249976,1.676249972,-41.67374945,0,0,0,1,-99.0,-99.0,-99.0,1
