Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
0,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,8.765972084,3.853452259,0.608278812,9.764415847,-0.605023235,-0.222455769,0.036660671,1009.152832,0.19963781,0.263730833,0.279183223,-0.859822714,0.032836889,-0.005790445,0.508235941,0.022730946,0.061785928,2.074187444,80.0,-1.077587737,4.442114592,0.807190882,-63.59090909,3959.787879,-761.8015231,682.5646034,1789.116896,1,1,1,1,0,99.0,5500.0,1
1,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.423027873,0.60287839,-1.270043075,9.040939808,-2.441510371,-1.248416931,0.040426254,1009.152344,-1.071243843,0.133055,-0.342766872,-0.871366453,0.16260445,0.019060999,0.392807753,0.132432188,0.257015761,2.290141314,80.0,0.22143209,2.973757654,-0.058378208,-63.59090909,3959.787879,-755.0117439,689.258807,1790.456442,1,1,1,1,0,99.0,5500.0,1
2,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.464927459,-0.935802296,0.115523757,8.648411369,-3.426956499,3.0489259,-0.204248428,1009.181689,-0.137078162,-0.044218093,-0.022184797,-0.9682686,0.171136751,-0.17056385,0.05436595,-0.338749342,0.357508552,3.090876853,13.0,0.740856981,2.462303185,-2.957344878,-63.59090909,3959.787879,-733.0012245,661.2562294,1753.443718,1,1,1,1,0,99.0,5500.0,1
3,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.790668631,-0.310417731,0.505551127,9.744002628,-0.528427476,0.731453359,-0.33874054,1009.197778,0.001985312,0.000436,-0.000346,-0.997765452,0.0257012,-0.03835905,0.035505,-0.07520968,0.054003663,3.073576868,13.5,0.050975609,0.221242018,-0.222430542,-63.59090909,3959.787879,-725.7529261,653.6293909,1739.244679,1,1,1,1,0,99.0,5500.0,1
4,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.780612564,-0.311495155,0.511057962,9.788311195,-0.313040452,0.511228895,-0.298842621,1009.192993,0.001802052,0.000406,-0.000743,-0.998871052,0.0150095,-0.0266409,0.0363376,-0.052181096,0.031926666,3.069700575,13.5,-0.009973145,0.002622722,0.001624773,-63.59090909,3959.787879,-725.8658699,653.6788151,1738.884665,1,1,1,1,0,99.0,5500.0,1
5,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.756789541,-0.312812002,0.511776245,9.788209534,-0.313870853,0.512662372,-0.352215958,1009.199365,0.001954769,0.000986,-0.000743,-0.998837352,0.0150266,-0.0267283,0.0371827,-0.052327687,0.032011386,3.068012774,13.5,-0.026751137,0.002016559,-0.001604414,-63.59090909,3959.787879,-725.5574875,653.4824791,1740.359955,1,1,1,1,0,99.0,5500.0,1
6,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.766606092,-0.311375441,0.512015675,9.788282585,-0.31218868,0.512296182,-0.21613884,1009.183105,0.002015855,0.000681,-0.000713,-0.998805749,0.01491775,-0.0267197,0.03807145,-0.052289988,0.031839765,3.066228223,13.5,-0.015930271,0.001890664,0.000677,-63.59090909,3959.787879,-725.5482142,653.4846838,1740.815257,1,1,1,1,0,99.0,5500.0,1
7,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.792583942,-0.312333152,0.517522502,9.788062763,-0.312893984,0.516048446,-0.253395462,1009.187598,0.001143418,0.000892,-0.000886,-0.998770249,0.0149255,-0.0269241,0.03885015,-0.052673457,0.031911723,3.064676547,13.5,0.000331,0.004032534,0.00219233,-63.59090909,3959.787879,-725.5517506,653.4317412,1740.222319,1,1,1,1,0,99.0,5500.0,1
8,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.791027784,-0.314847137,0.518719631,9.788001251,-0.31383941,0.516644904,-0.304654694,1009.193677,0.00046,0.000555,-0.000298,-0.998754346,0.0149626,-0.02696195,0.03921795,-0.052734555,0.032008178,3.06394341,13.5,-0.000565,0.002463967,0.001476154,-63.59090909,3959.787879,-725.4374809,653.6474876,1740.164955,1,1,1,1,0,99.0,5500.0,1
9,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.785401201,-0.322029965,0.516564794,9.7879004,-0.315800525,0.517354426,-0.317866516,1009.195288,0.000521,0.000128,-0.000329,-0.998740995,0.01505385,-0.0270062,0.03948915,-0.052807385,0.032208259,3.063406587,13.5,1.46e-05,0.000594,0.001963788,-63.59090909,3959.787879,-725.6999871,653.5446885,1739.28703,1,1,1,1,0,99.0,5500.0,1
10,45.0,1.5,1.475618124,11.47500038,0.278579146,258.4609375,106.0,127.3653913,36.3742499,0.0,9.771035433,-0.316403417,0.520635059,9.787985277,-0.315166792,0.516130096,-0.26264267,1009.188599,0.000399,0.000555,-0.000145,-0.998734301,0.0150179,-0.02694585,0.0397146,-0.052682192,0.032143603,3.062951577,13.5,-0.019942713,-0.001476049,-0.0012413,-63.59090909,3959.787879,-725.9893978,653.7246955,1738.895242,1,1,1,1,0,99.0,5500.0,1
11,45.0,1.5,1.597683668,11.47500038,0.740991592,267.5128784,106.0,127.3653614,36.3742489,0.0,9.750564528,-0.319635686,0.517881642,9.787833405,-0.315268676,0.518932369,-0.278496552,1009.190601,0.000318,-1.16e-05,-8.55e-05,-0.998721698,0.0150115,-0.0270923,0.03993465,-0.052968512,0.032153999,3.062515497,13.66666667,-0.034276152,0.000661,0.000146,-63.59090909,3959.787879,-726.0112457,653.5349884,1738.657471,1,1,1,1,0,99.0,5500.0,1
12,45.0,1.5,1.597683668,11.47500038,0.740991592,267.5128784,106.0,127.3653614,36.3742489,0.0,9.747212458,-0.312213439,0.51704365,9.787810326,-0.31401111,0.520130646,-0.275326157,1009.190161,0.000359,-0.000365,-0.000117,-0.998718596,0.0149433,-0.02715175,0.03999605,-0.053090714,0.032025697,3.062390983,13.0,-0.038921881,-0.000597,-0.001291302,-63.59090909,3959.787879,-725.8305844,653.8199966,1738.701136,1,1,1,1,0,99.0,5500.0,1
13,45.0,1.5,1.597683668,11.47500038,0.740991592,267.5128784,106.0,127.3653614,36.3742489,0.0,9.747212315,-0.312931715,0.517163363,9.787889147,-0.316566281,0.517105141,-0.358821869,1009.20022,0.000114,-2.87e-05,6.6e-05,-0.998719049,0.0150787,-0.02700325,0.04003235,-0.052782048,0.032286385,3.062320411,13.0,-0.043549776,0.00243742,0.000776,-63.59090909,3959.787879,-725.8905855,653.6717565,1738.77524,1,1,1,1,0,99.0,5500.0,1
14,45.0,1.5,1.597683668,11.47500038,0.740991592,267.5128784,106.0,127.3653614,36.3742489,0.0,9.745656204,-0.312812005,0.518480206,9.787894106,-0.314870052,0.518046349,-0.345346069,1009.198608,0.000145,-0.000151,4.89e-06,-0.998716098,0.01498825,-0.0270489,0.04010875,-0.052877915,0.032113329,3.062164402,13.0,-0.042956114,-0.000695,0.00282813,-63.59090909,3959.787879,-725.8237343,653.6512375,1738.972466,1,1,1,1,0,99.0,5500.0,1
15,45.0,1.5,1.597683668,11.47500038,0.740991592,267.5128784,106.0,127.3653614,36.3742489,0.0,9.745895672,-0.313769718,0.515726784,9.787831593,-0.316293079,0.518358952,-0.299105835,1009.192969,0.000253,0.000161,-0.000109,-0.998711807,0.01505825,-0.02706885,0.04017925,-0.0529101,0.032258512,3.062027454,13.0,-0.042654276,0.001206513,-0.002153301,-63.59090909,3959.787879,-725.862337,653.7564625,1738.84938,1,1,1,1,0,99.0,5500.0,1
16,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.743381596,-0.313410573,0.514170521,9.787777996,-0.316824816,0.519045553,-0.292764664,1009.192236,-1.1e-05,-0.000158,-0.000126,-0.9987073,0.01508185,-0.02710615,0.04025715,-0.052980342,0.032312762,3.061873925,13.5,-0.039727497,-5.75e-05,-0.001403341,-63.59090909,3959.787879,-725.7352762,653.6682237,1738.895249,1,1,1,1,0,99.0,5500.0,1
17,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.748409653,-0.316044278,0.517283079,9.787900543,-0.314909579,0.517901242,-0.241505051,1009.186108,8.06e-05,0.00033,-0.000156,-0.998709708,0.0149862,-0.027044,0.0402698,-0.052863096,0.032117361,3.061841738,13.5,-0.043680954,0.002337003,-0.004449007,-63.59090909,3959.787879,-725.846241,653.7674904,1738.713707,1,1,1,1,0,99.0,5500.0,1
18,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.746973038,-0.315445708,0.516325361,9.787926626,-0.315379147,0.517119423,-0.276118088,1009.190308,5.01e-05,-0.000311,-0.000217,-0.998708749,0.01501055,-0.02700575,0.04031345,-0.052783303,0.032165269,3.061754382,13.5,-0.037362146,0.002447429,-0.002230629,-63.59090909,3959.787879,-725.9294003,653.6964542,1738.842314,1,1,1,1,0,99.0,5500.0,1
19,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.749726486,-0.315804847,0.518001354,9.78783474,-0.316153501,0.518382561,-0.271362686,1009.189771,5.01e-05,-0.00028,-6.48e-05,-0.998706153,0.01504725,-0.0270719,0.040320799,-0.052912489,0.032244271,3.061743689,13.5,-0.035354757,-0.00013,-0.002536055,-63.59090909,3959.787879,-725.9505795,653.7635103,1738.895256,1,1,1,1,0,99.0,5500.0,1
20,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.749965906,-0.310298015,0.517761922,9.78791666,-0.315320368,0.517345592,-0.299370575,1009.193066,1.95e-05,-0.000341,-0.000126,-0.998706749,0.01500595,-0.0270178,0.04035565,-0.052806399,0.032159271,3.061670101,13.5,-0.035197306,0.001550652,-0.001139933,-63.59090909,3959.787879,-725.7637367,653.4824829,1738.799965,1,1,1,1,0,99.0,5500.0,1
21,45.0,1.5,1.668575048,11.47399998,0.310675621,82.48126984,106.0,127.3653828,36.374251,0.0,9.747811127,-0.308741739,0.51464937,9.787971592,-0.314074263,0.517060924,-0.364370346,1009.200781,8.06e-05,-0.000677,-6.48e-05,-0.9987057,0.01494135,-0.0270016,0.04041685,-0.0527771,0.032032139,3.061543787,13.5,-0.03309741,-0.000414,-0.000257,-63.59090909,3959.787879,-725.7741053,653.6964578,1738.768196,1,1,1,1,0,99.0,5500.0,1
22,45.0,1.5,1.731866717,11.47599983,0.133195445,79.81923676,106.0,127.3653898,36.374252,0.0,9.748170185,-0.311854297,0.514409935,9.787961721,-0.314447024,0.517021048,-0.31337471,1009.194702,0.000143,0.000351,-8.26e-05,-0.998702955,0.0149588,-0.02700125,0.04047725,-0.052773091,0.03207017,3.061423767,13.5,-0.039552069,0.00103645,-0.001174539,-63.59090909,3959.787879,-725.7529297,653.5446885,1738.683486,1,1,1,1,0,99.0,5500.0,1
23,45.0,1.5,1.731866717,11.47599983,0.133195445,79.81923676,106.0,127.3653898,36.374252,0.0,9.747811031,-0.315685134,0.515128225,9.787832022,-0.316204612,0.518404615,-0.282987976,1009.191064,6.9e-05,-0.000108,2.81e-05,-0.998697662,0.0150442,-0.02707625,0.0405278,-0.05291475,0.032249486,3.061329269,13.5,-0.037866116,0.001596899,-0.002677821,-63.59090909,3959.787879,-725.8012314,653.628746,1738.773705,1,1,1,1,0,99.0,5500.0,1
24,45.0,1.5,1.731866717,11.47599983,0.133195445,79.81923676,106.0,127.3653898,36.374252,0.0,9.753078413,-0.31388943,0.516804221,9.787864113,-0.314183971,0.519030017,-0.264228439,1009.188843,0.00013,0.000381,-0.000155,-0.998696348,0.0149385,-0.0271047,0.04057965,-0.052978294,0.032043332,3.061221051,13.5,-0.038736248,0.001491682,-0.00067,-63.59090909,3959.787879,-725.8129272,653.788226,1738.736429,1,1,1,1,0,99.0,5500.0,1
25,45.0,1.5,1.731866717,11.47599983,0.133195445,79.81923676,106.0,127.3653898,36.374252,0.0,9.75403614,-0.313769716,0.512374806,9.787975311,-0.313682517,0.517222899,-0.253131104,1009.187549,0.000558,0.000167,-0.000125,-0.998692003,0.0149118,-0.02701415,0.04075885,-0.052793582,0.031992172,3.06085813,13.5,-0.038608074,0.001229654,0.002813591,-63.59090909,3959.787879,-725.8588149,653.6435116,1738.803474,1,1,1,1,0,99.0,5500.0,1
26,45.0,1.5,1.731866717,11.47599983,0.133195445,79.81923676,106.0,127.3653898,36.374252,0.0,9.752360201,-0.312333149,0.515367654,9.787985849,-0.313670893,0.517038068,-0.307033157,1009.194019,0.000436,-0.000322,-0.0004,-0.99868615,0.0149076,-0.0270069,0.0409062,-0.052774694,0.031990986,3.060562718,13.5,-0.035745478,0.000859,-0.002149269,-63.59090909,3959.787879,-725.7862358,653.55373,1738.766205,1,1,1,1,0,99.0,5500.0,1
27,45.0,1.5,1.692474723,11.47500038,0.179274544,272.3473206,106.0,127.3653788,36.3742523,0.0,9.749965858,-0.31365,0.512973382,9.787868452,-0.312883398,0.519731948,-0.275590134,1009.19021,0.000436,-0.000383,-0.000125,-0.998677802,0.0148584,-0.02714455,0.04103435,-0.053049785,0.031910642,3.060308111,13.5,-0.03251543,-0.004118587,0.003177673,-63.59090909,3959.787879,-725.7282176,653.4458582,1739.128188,1,1,1,1,0,99.0,5500.0,1
28,45.0,1.5,1.692474723,11.47500038,0.179274544,272.3473206,106.0,127.3653788,36.3742523,0.0,9.753198099,-0.313290861,0.516564786,9.787817812,-0.313864054,0.520093679,-0.316809845,1009.195142,0.000252,-0.000444,-9.41e-05,-0.998672599,0.01490505,-0.0271665,0.0411297,-0.053086911,0.032010693,3.060120285,13.5,-0.033542204,-0.000145,-0.003888029,-63.59090909,3959.787879,-725.7211591,653.6823371,1738.803474,1,1,1,1,0,99.0,5500.0,1
29,45.0,1.5,1.692474723,11.47500038,0.179274544,272.3473206,106.0,127.3653788,36.3742523,0.0,9.754634762,-0.316762559,0.508424251,9.7882617,-0.313149926,0.512036969,-0.312052917,1009.194556,3.85e-05,-0.00023,0.000211,-0.99867985,0.01488265,-0.0267556,0.0412328,-0.052263692,0.031937836,3.059899735,13.5,-0.035662174,-0.006366049,0.000817,-63.59090909,3959.787879,-725.594986,653.7599907,1738.837463,1,1,1,1,0,99.0,5500.0,1
30,45.0,1.5,1.692474723,11.47500038,0.179274544,272.3473206,106.0,127.3653788,36.3742523,0.0,9.748409748,-0.321551108,0.520515345,9.787378645,-0.317266731,0.525997588,-0.263699722,1009.188794,0.000344,0.000228,2.81e-05,-0.998652107,0.01506,-0.0274783,0.04135665,-0.053690809,0.032357852,3.059684217,13.5,-0.021251345,0.015827536,-0.006799102,-63.59090909,3959.787879,-725.5905798,653.6329274,1739.032902,1,1,1,1,0,99.0,5500.0,1
31,45.0,1.5,1.692474723,11.47500038,0.179274544,272.3473206,106.0,127.3653788,36.3742523,0.0,9.758705091,-0.317361127,0.515487361,9.78803401,-0.312414131,0.516884273,-0.274269104,1009.190015,0.000283,0.000258,-6.35e-05,-0.99866446,0.01482875,-0.0270047,0.04146475,-0.052758766,0.031862766,3.059440625,13.5,-0.026216507,0.002116114,-0.003192613,-63.59090909,3959.787879,-725.5941054,653.6082225,1738.79643,1,1,1,1,0,99.0,5500.0,1
32,45.0,1.5,1.698613524,11.48200035,0.198941082,83.27288055,106.0,127.3653909,36.3742534,0.0,9.762416172,-0.316044274,0.513093096,9.78799324,-0.313600995,0.516944498,-0.34666748,1009.19873,0.000161,0.000869,2.81e-05,-0.998659599,0.0148866,-0.0270117,0.0415581,-0.052765122,0.031983853,3.059256899,13.5,-0.036231613,0.001746699,0.000219,-63.59090909,3959.787879,-725.6249809,653.6962433,1738.616219,1,1,1,1,0,99.0,5500.0,1
33,45.0,1.5,1.698613524,11.48200035,0.198941082,83.27288055,106.0,127.3653909,36.3742534,0.0,9.758585358,-0.310178302,0.518480209,9.788022375,-0.313199615,0.51662637,-0.337947845,1009.197656,0.000252,0.000411,-6.35e-05,-0.998654845,0.0148634,-0.0269965,0.0416844,-0.052732554,0.031942904,3.059002399,13.5,-0.03039484,0.000986,-0.001977003,-63.59090909,3959.787879,-725.5517435,653.5482142,1738.679975,1,1,1,1,0,99.0,5500.0,1
34,45.0,1.5,1.698613524,11.48200035,0.198941082,83.27288055,106.0,127.3653909,36.3742534,0.0,9.752599573,-0.311974007,0.514529656,9.788013124,-0.313779524,0.516454044,-0.326849747,1009.196362,7.94e-06,0.000625,-0.000155,-0.998649949,0.01489025,-0.02699065,0.04179795,-0.052715047,0.032002068,3.058776271,13.5,-0.032899523,-0.000349,0.001906455,-63.59090909,3959.787879,-725.6329274,653.5341007,1738.849358,1,1,1,1,0,99.0,5500.0,1
35,45.0,1.5,1.698613524,11.48200035,0.198941082,83.27288055,106.0,127.3653909,36.3742534,0.0,9.75523324,-0.312093721,0.514050803,9.78801918,-0.312919785,0.516863239,-0.264757538,1009.188965,0.000344,0.000686,-9.41e-05,-0.998642907,0.01484095,-0.0270122,0.0419684,-0.052756703,0.031914355,3.058433247,13.5,-0.031708384,0.000467,-0.004967278,-63.59090909,3959.787879,-725.6812363,653.5012245,1738.563721,1,1,1,1,0,99.0,5500.0,1
36,45.0,1.5,1.698613524,11.48200035,0.198941082,83.27288055,106.0,127.3653909,36.3742534,0.0,9.753078556,-0.310178305,0.515008515,9.788022709,-0.314018561,0.516123712,-0.30280571,1009.193457,3.85e-05,0.000228,-0.000155,-0.9986379,0.0148953,-0.02697865,0.0420881,-0.05268134,0.032026456,3.058195245,13.5,-0.033866787,-0.001666573,-0.000157,-63.59090909,3959.787879,-725.6576251,653.6541066,1738.79643,1,1,1,1,0,99.0,5500.0,1
37,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.750085592,-0.314368284,0.517761932,9.788079071,-0.312772055,0.515815258,-0.229614258,1009.184741,0.000405,0.000106,-9.41e-05,-0.998634404,0.01482925,-0.02696195,0.0422054,-0.052649613,0.031899284,3.057956612,13.5,-0.034641457,0.001037475,-0.002602448,-63.59090909,3959.787879,-725.6399787,653.6258724,1738.909381,1,1,1,1,0,99.0,5500.0,1
38,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.754754543,-0.315685137,0.51285367,9.787995863,-0.314407918,0.516399193,-0.287744522,1009.19165,0.000344,-0.000169,5.86e-05,-0.998626655,0.01490775,-0.0269973,0.04233995,-0.05270955,0.03206618,3.057692325,13.5,-0.033241415,0.000638,0.001123303,-63.59090909,3959.787879,-725.7412338,653.6062279,1738.713722,1,1,1,1,0,99.0,5500.0,1
39,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.759662676,-0.31161487,0.515367654,9.788011408,-0.313954215,0.516382444,-0.27347641,1009.189966,0.000222,0.000564,-2.44e-06,-0.998622057,0.0148815,-0.0269972,0.04245685,-0.052707761,0.03201989,3.057456982,13.5,-0.031221819,0.00233935,-0.001972502,-63.59090909,3959.787879,-725.707042,653.5340935,1738.722304,1,1,1,1,0,99.0,5500.0,1
40,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.7559515,-0.310058591,0.512135383,9.788058662,-0.313495177,0.515768611,-0.351688004,1009.199316,0.00013,0.000228,-0.000369,-0.998619354,0.01485685,-0.0269663,0.04255195,-0.05264497,0.031973059,3.057264471,13.5,-0.027917099,0.000563,-0.002436091,-64.28169014,3951.126761,-725.2552813,653.5129215,1740.801133,1,1,1,1,0,99.0,5500.0,1
41,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.785640574,-0.31173458,0.51464937,9.788127804,-0.312776978,0.514887559,-0.278496933,1009.190601,0.000382,0.000706,-0.000172,-0.998615053,0.0148183,-0.0269219,0.04269425,-0.052554834,0.031899785,3.056976223,13.5,-0.000931,0.002718386,-0.000478,-64.28169014,3951.126761,-725.4224815,653.6587334,1740.146217,1,1,1,1,0,99.0,5500.0,1
42,45.0,1.5,1.679382086,11.47700024,0.240011141,265.3267212,106.0,127.3653763,36.3742524,0.0,9.800844193,-0.310178302,0.521473056,9.78807025,-0.311468852,0.516770062,-0.394228363,1009.20437,-5.56e-05,0.000463,-0.000188,-0.998612145,0.0147467,-0.0270155,0.042725799,-0.052746936,0.031766326,3.05691241,13.5,0.014449883,0.000333,-0.002120699,-64.28169014,3951.126761,-725.3223338,653.5941018,1740.109375,1,1,1,1,0,99.0,5500.0,1
43,45.0,1.5,1.579972029,11.47599983,0.684067607,78.86420441,106.0,127.365423,36.3742598,0.0,9.801801872,-0.310178302,0.523747617,9.787865639,-0.311376373,0.520686942,-0.309675217,1009.194263,-0.000147,-8.67e-05,-0.000126,-0.99860855,0.01473455,-0.0272145,0.0426879,-0.053147093,0.031756891,3.056993985,13.5,0.015612221,0.00036,-0.001009601,-64.28169014,3951.126761,-725.6611615,653.5799848,1739.149357,1,1,1,1,0,99.0,5500.0,1
44,45.0,1.5,1.579972029,11.47599983,0.684067607,78.86420441,106.0,127.365423,36.3742598,0.0,9.783485699,-0.311614873,0.519198489,9.787964916,-0.31166798,0.51864256,-0.260793304,1009.188477,-0.000178,0.000219,-9.59e-05,-0.998615146,0.01475645,-0.02710945,0.04259135,-0.052938275,0.031786641,3.057185042,13.5,-0.004838324,0.000771,-0.004352328,-64.28169014,3951.126761,-725.688736,653.8949928,1738.769958,1,1,1,1,0,99.0,5500.0,1
45,45.0,1.5,1.579972029,11.47599983,0.684067607,78.86420441,106.0,127.365423,36.3742598,0.0,9.764570951,-0.313889429,0.515487367,9.787807035,-0.312913494,0.520866987,-0.315752792,1009.19502,-0.000295,-8.52e-05,0.00012,-0.998614949,0.0148175,-0.02722435,0.042505,-0.053165754,0.031913713,3.057364666,13.5,-0.018687057,-0.00145479,-0.00095,-64.28169014,3951.126761,-725.8446907,653.7564625,1738.605857,1,1,1,1,0,99.0,5500.0,1
46,45.0,1.5,1.579972029,11.47599983,0.684067607,78.86420441,106.0,127.365423,36.3742598,0.0,9.757986689,-0.313769713,0.517761931,9.78790884,-0.314039782,0.518265605,-0.364106369,1009.20083,-0.000115,-2.57e-05,7.15e-05,-0.9986191,0.0148816,-0.02709355,0.0424648,-0.052900174,0.032028621,3.057444167,13.5,-0.023457623,0.001586917,-0.004933089,-64.28169014,3951.126761,-725.8905783,653.7141077,1738.679953,1,1,1,1,0,99.0,5500.0,1
47,45.0,1.5,1.525406361,11.47799969,0.142482162,59.95578003,106.0,127.3654274,36.3742623,0.0,9.757867002,-0.313171148,0.515966222,9.787884951,-0.315555064,0.51780051,-0.295407867,1009.192578,7.33e-06,-8.67e-05,0.000102,-0.998616803,0.01495875,-0.02707375,0.04250505,-0.052852917,0.032183217,3.057366848,13.5,-0.030496788,0.000947,-0.001116005,-64.28169014,3951.126761,-725.7337227,653.8087387,1738.796204,1,1,1,1,0,99.0,5500.0,1
48,45.0,1.5,1.525406361,11.47799969,0.142482162,59.95578003,106.0,127.3654274,36.3742623,0.0,9.759303522,-0.314128859,0.518719634,9.787954235,-0.315455356,0.516553214,-0.235955811,1009.185449,0.000191,0.000249,0.000102,-0.998617601,0.01495575,-0.02701025,0.04252725,-0.052725467,0.032173044,3.057320178,10.0,-0.029249287,-0.000948,0.000371,-64.28169014,3951.126761,-725.7211663,653.7811638,1738.923476,1,1,1,1,0,99.0,5500.0,1
49,45.0,1.5,1.525406361,11.47799969,0.142482162,59.95578003,106.0,127.3654274,36.3742623,0.0,9.755592442,-0.309460023,0.512494528,9.787945127,-0.314670371,0.517204177,-0.253923798,1009.187622,-0.000145,0.000524,0.000102,-0.998617998,0.01491465,-0.02704155,0.04251555,-0.052791838,0.032092956,3.057342589,7.0,-0.032472467,0.000661,-0.0015971,-64.28169014,3951.126761,-725.5799848,653.4917495,1738.637609,1,1,1,1,0,99.0,5500.0,1
50,45.0,1.5,1.525406361,11.47799969,0.142482162,59.95578003,106.0,127.3654274,36.3742623,0.0,9.75403614,-0.315086564,0.516085932,9.787914705,-0.314989746,0.517585301,-0.337683105,1009.197607,0.000363,0.000195,0.000137,-0.998616248,0.01492955,-0.027062,0.042536201,-0.052830832,0.03212554,3.057302654,7.0,-0.036153078,0.000621,0.00101462,-64.28169014,3951.126761,-725.8199921,653.6774826,1738.616211,1,1,1,1,0,99.0,5500.0,1
51,45.0,1.5,1.525406361,11.47799969,0.142482162,59.95578003,106.0,127.3654274,36.3742623,0.0,9.760380936,-0.311016302,0.519437918,9.787946892,-0.312955147,0.518207857,-0.218517303,1009.183325,8.86e-05,0.00047,-0.000168,-0.998614955,0.0148232,-0.02709,0.04258405,-0.052894085,0.031917962,3.057202375,7.0,-0.031755924,0.00397398,-0.006311902,-64.28169014,3951.126761,-725.6540886,653.7388126,1738.941133,1,1,1,1,0,99.0,5500.0,1
52,0.0,1.5,1.482662916,11.47599983,0.045710273,0.0,106.0,127.3654297,36.3742618,0.0,9.758585262,-0.314727426,0.516085932,9.787927008,-0.313975373,0.517968839,-0.283252716,1009.191089,0.000119,0.000225,-0.000199,-0.998611653,0.0148739,-0.02708105,0.042651201,-0.052869841,0.03202205,3.057070243,7.0,-0.030419207,-0.002428043,-0.000925,-64.28169014,3951.126761,-725.7211627,653.6717565,1738.807014,1,1,1,1,0,99.0,5500.0,1
53,0.0,1.5,1.482662916,11.47599983,0.045710273,0.0,106.0,127.3654297,36.3742618,0.0,9.7559515,-0.309819159,0.516684508,9.787938452,-0.313519226,0.518027574,-0.2716259,1009.189746,8.86e-05,0.000286,-0.000137,-0.99861035,0.0148495,-0.0270836,0.04268885,-0.052875762,0.031975512,3.056993711,10.0,-0.027437687,-0.00061,-0.003617623,-64.28169014,3951.126761,-725.7037354,653.7224884,1738.732468,1,1,1,1,0,99.0,5500.0,1
54,0.0,1.5,1.482662916,11.47599983,0.045710273,0.0,106.0,127.3654297,36.3742618,0.0,9.756310797,-0.311016299,0.518599924,9.787926579,-0.313286681,0.518393084,-0.290387344,1009.191968,-9.65e-06,0.000266,-0.000284,-0.998610303,0.014837,-0.02710165,0.04268355,-0.052913067,0.031951787,3.057004261,12.5,-0.028862381,0.00215067,-0.004581711,-64.28169014,3951.126761,-725.6188103,653.6505773,1738.95525,1,1,1,1,0,99.0,5500.0,1
55,0.0,1.5,1.482662916,11.47599983,0.045710273,0.0,106.0,127.3654297,36.3742618,0.0,9.764690733,-0.312931719,0.516445076,9.788028622,-0.311837073,0.517334768,-0.286159515,1009.191504,5.07e-05,-0.000167,0.000114,-0.9986114,0.01476455,-0.02704495,0.0427148,-0.052804694,0.031803893,3.05693624,12.5,-0.028006792,-0.000137,-0.003523397,-64.28169014,3951.126761,-725.5729191,653.6576323,1738.672902,1,1,1,1,0,99.0,5500.0,1
