Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
1095,0.0,0.050275609,1.76183188,23.22800064,0.015754633,0.0,85.53418411,127.3649243,36.3737983,105.0,9.593499947,2.189564326,-0.092419009,9.567529964,2.14667877,-0.155133561,-2.647030258,1010.431982,0.00476536,0.004152051,-0.002491109,0.993467107,0.11030665,-0.0047757,0.0286886,0.016213208,-0.220687722,-3.082057571,239.0,0.194407225,0.017985082,-0.039880123,-84.45454545,3221.454545,26.74588203,-0.974117608,1.644705846,0,0,0,1,0,99.0,5500.0,0
1096,0.0,0.050275609,1.76183188,23.22800064,0.015754633,0.0,85.53418411,127.3649243,36.3737983,105.0,9.621872163,2.156164193,-0.109418361,9.567555094,2.146921134,-0.151000485,-2.659449005,1010.433472,0.003726889,0.004549113,-0.001544268,0.993124202,0.11035355,-0.00344485,0.0387567,0.015781234,-0.2207128,-3.061833286,239.5,0.08388629,0.044798064,-0.016239613,-84.45454545,3221.454545,26.925882,-0.787058793,2.029411716,0,0,0,1,0,99.0,5500.0,0
1097,0.0,0.111667501,1.943701188,22.94266637,0.078739968,0.0,84.97280338,127.3649335,36.37379233,105.0,9.649765444,2.164544159,-0.178972042,9.567610025,2.146349275,-0.156112424,-2.792355156,1010.449438,0.004368297,0.003052493,-0.003835012,0.992628404,0.11036965,-0.00246945,0.04991215,0.016315295,-0.220652896,-3.039304292,240.0,0.158652592,0.009455734,-0.002867423,-84.45454545,3221.454545,26.89058764,-1.115294073,2.110588193,0,0,0,1,0,99.0,5500.0,0
1098,0.0,0.111667501,1.943701188,22.94266637,0.078739968,0.0,84.97280338,127.3649335,36.37379233,105.0,9.435597467,2.175438082,-0.135515954,9.567183208,2.147867274,-0.160794555,-2.835952759,1010.45459,0.003940692,0.004854546,0.009939999,0.9920313,0.110481601,-0.0015354,0.06042175,0.016805313,-0.220811586,-3.018065679,240.0,-0.061553049,0.068632615,-0.021529472,-84.45454545,3221.454545,27.1499995,0.164999997,2.302499942,0,0,0,1,0,99.0,5500.0,0
1099,0.0,0.111667501,1.943701188,22.94266637,0.078739968,0.0,84.97280338,127.3649335,36.37379233,105.0,9.795337343,1.988086092,-0.022266755,9.567542982,2.145740819,-0.168108396,-2.981013489,1010.472021,0.004154494,-0.027246422,0.002395813,0.991121796,0.1104122,-0.00041,0.07395205,0.017568857,-0.220589298,-2.990693974,240.5,-0.784265566,-0.062242866,0.121300324,-84.45454545,3221.454545,27.60352898,0.82235291,2.216470515,0,0,0,1,0,99.0,5500.0,0
1100,0.0,0.111667501,1.943701188,22.94266637,0.078739968,0.0,84.97280338,127.3649335,36.37379233,105.0,9.094413424,2.212190187,-0.094693568,9.571418142,2.127574754,-0.17811082,-3.388716316,1010.520874,0.003451999,0.020981389,0.025517063,0.990106598,0.10951275,0.000519,0.08762415,0.018606439,-0.218691311,-2.963010538,240.5,0.019807291,0.136690921,-0.029113664,-84.45454545,3221.454545,27.49764633,0.667058796,2.290588155,0,0,0,1,0,99.0,5500.0,0
1101,0.0,0.111667501,1.943701188,22.94266637,0.078739968,0.0,84.97280338,127.3649335,36.37379233,105.0,9.69094696,2.118095189,-0.127375419,9.572831202,2.119926202,-0.192791985,-3.404570198,1010.522778,0.004429384,-0.003880827,-0.00352958,0.988887304,0.1091784,0.00119135,0.100828051,0.020136758,-0.217892387,-2.936170018,239.3333333,-0.055588865,0.036477381,0.062782864,-84.45454545,3221.454545,27.67499948,0.701249966,2.388749942,0,0,0,1,0,99.0,5500.0,0
1102,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.602068084,2.188253159,-0.143884514,9.57387743,2.114435339,-0.200968622,-3.396378708,1010.521777,0.004612643,0.002869234,-0.001299922,0.987635198,0.10892105,0.00205175,0.112680299,0.020988264,-0.217318952,-2.9121032,238.3333333,-0.008989,0.035862881,0.053840437,-84.45454545,3221.454545,27.61411689,0.875294081,2.336470534,0,0,0,1,0,99.0,5500.0,0
1103,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.612773895,2.160833007,-0.140543933,9.576007557,2.104216242,-0.20663978,-3.487273598,1010.532666,0.004551557,0.005709758,0.000685,0.986366749,0.10840155,0.0029161,0.123731699,0.021575534,-0.216251929,-2.889670432,238.3333333,0.12475605,0.047279096,0.060589019,-84.45454545,3221.454545,27.52941132,0.568235272,2.474117581,0,0,0,1,0,99.0,5500.0,0
1104,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.855553436,2.153051651,-0.171430075,9.577911806,2.094908714,-0.212902635,-3.459529305,1010.529346,0.005192965,0.001250441,-0.009363342,0.985059094,0.107929749,0.00367455,0.134114999,0.022224835,-0.215280284,-2.868556356,237.0,0.174687815,0.003314,0.081696375,-84.45454545,3221.454545,27.59624946,0.487499986,2.04749994,0,0,0,1,0,99.0,5500.0,0
1105,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.589309978,2.126954037,-0.119115173,9.580205393,2.083427215,-0.222167394,-3.507090187,1010.535083,0.0045821,0.002594345,0.000411,0.984561548,0.10739045,0.0035661,0.13817315,0.023186083,-0.214081989,-2.860242546,236.0,-0.099954462,0.089736301,0.101017087,-84.45454545,3221.454545,27.55764636,0.268235285,1.429411734,0,0,0,1,0,99.0,5500.0,0
1106,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.573986626,2.165023011,-0.136234237,9.582130671,2.073341918,-0.233202964,-3.501277161,1010.534399,0.004948619,0.002380542,0.001876578,0.984475949,0.106948651,0.00303745,0.13913535,0.024332461,-0.213029671,-2.858191597,236.0,-0.031607866,0.114187264,0.101637563,-84.45454545,3221.454545,27.40941126,0.592941154,1.235294081,0,0,0,1,0,99.0,5500.0,0
1107,0.0,1.5,1.682867765,116.0500031,0.078362919,0.0,84.26245501,127.3649375,36.3737995,105.0,9.545015955,2.156643027,-0.138628511,9.583945465,2.063713777,-0.243773161,-3.530870819,1010.537939,0.004948619,0.003663358,-0.000842,0.984416646,0.106528851,0.0025119,0.139884801,0.025430076,-0.212025277,-2.85657779,235.0,-0.035098696,0.094964409,0.10071524,-84.45454545,3221.454545,27.70124936,0.56999998,1.421249975,0,0,0,1,0,99.0,5500.0,0
1108,45.0,1.5,1.152659059,86.41200256,3.944894552,56.54665756,84.16448061,127.3651375,36.3739061,105.0,9.719917679,2.127792025,-0.154789865,9.585908413,2.053892887,-0.249496186,-3.536155319,1010.538599,0.005223509,-0.003605938,-0.01009638,0.984240204,0.106062599,0.00232105,0.14147565,0.026021504,-0.211000988,-2.853310525,233.5,0.004718399,0.080004543,0.127148744,-84.45454545,3221.454545,27.65999917,0.303529403,1.365882316,0,0,0,1,0,99.0,5500.0,0
1109,45.0,1.5,1.152659059,86.41200256,3.944894552,56.54665756,84.16448061,127.3651375,36.3739061,105.0,9.695136881,2.15963586,-0.152275877,9.587350512,2.046108317,-0.257913019,-3.52135849,1010.536743,0.005040249,0.008244848,-0.004690224,0.984046793,0.105721851,0.0020078,0.14307045,0.026894904,-0.210189249,-2.849998605,232.3333333,0.082885933,0.10909816,0.100130308,-84.45454545,3221.454545,27.32823484,-0.105882346,1.351764689,0,0,0,1,0,99.0,5500.0,0
1110,45.0,1.5,1.152659059,86.41200256,3.944894552,56.54665756,84.16448061,127.3651375,36.3739061,105.0,9.422788239,2.179029506,-0.123664294,9.587637615,2.04355489,-0.267314966,-3.512903214,1010.535767,0.004795903,0.00629008,0.009206961,0.9841842,0.1056621,0.0014156,0.142173901,0.02787399,-0.209923024,-2.851723289,230.3333333,0.035192347,0.138706899,0.128925879,-84.45454545,3221.454545,27.02624941,-1.511249959,1.308749955,0,0,0,1,0,99.0,5500.0,0
1111,45.0,1.5,1.152659059,86.41200256,3.944894552,56.54665756,84.16448061,127.3651375,36.3739061,105.0,9.730572176,2.134615719,-0.151078739,9.588547134,2.038799632,-0.270974964,-3.491236496,1010.533203,0.005315138,-0.005194187,-0.010157468,0.984591699,0.105447951,0.000907,0.139489851,0.028252747,-0.209427258,-2.857150435,231.0,-0.067354155,0.100125796,0.137135001,-84.45454545,3221.454545,26.9647053,-1.288235261,1.475294071,0,0,0,1,0,99.0,5500.0,0
1112,45.0,1.5,1.152659059,86.41200256,3.944894552,56.54665756,84.16448061,127.3651375,36.3739061,105.0,9.596971703,2.184895474,-0.141262212,9.589926815,2.032030916,-0.272996667,-3.48410244,1010.532324,0.004979163,0.009252776,0.00367863,0.984834749,0.10511625,0.000598,0.138020649,0.028459336,-0.208721682,-2.860133064,229.6666667,0.064148378,0.144005758,0.121199644,-84.45454545,3221.454545,26.79882285,-1.496470564,1.461176445,0,0,0,1,0,99.0,5500.0,0
1113,45.0,1.5,1.475666165,111.4469986,2.559032202,26.07157135,84.1301769,127.3651545,36.3740131,105.0,9.645814753,2.118334633,-0.140424218,9.589607048,2.032317615,-0.281935681,-3.523472404,1010.537061,0.005590028,-0.005621793,-0.007225314,0.984983149,0.10519535,2.67e-05,0.13689775,0.02939166,-0.208751559,-2.862312841,229.0,-0.186811113,0.135339063,0.162581083,-84.45454545,3221.454545,27.01499951,-1.334999964,1.469999965,0,0,0,1,0,99.0,5500.0,0
1114,45.0,1.5,1.475666165,111.4469986,2.559032202,26.07157135,84.1301769,127.3651545,36.3740131,105.0,9.563571548,2.189205158,-0.158022137,9.591326904,2.023953462,-0.283605403,-3.503126907,1010.53457,0.005162422,0.010657766,0.001784949,0.985171553,0.1047776,-0.000228,0.135857249,0.029560329,-0.207879812,-2.864432847,228.0,0.275120449,0.143583518,0.105710786,-84.45454545,3221.454545,27.12705825,-1.447058793,1.454117635,0,0,0,1,0,99.0,5500.0,0
1115,45.0,1.5,1.475666165,111.4469986,2.559032202,26.07157135,84.1301769,127.3651545,36.3740131,105.0,9.530770016,2.14119997,-0.129530265,9.591593122,2.021319973,-0.293201154,-3.531927299,1010.538013,0.005192965,-0.000674,0.000624,0.985264295,0.104709851,-0.000801,0.1352332,0.030559037,-0.207605371,-2.865601599,227.0,-0.150249243,0.156153238,0.162593465,-84.45454545,3221.454545,27.13411713,-1.450588205,1.418823488,0,0,0,1,0,99.0,5500.0,0
1116,45.0,1.5,1.475666165,111.4469986,2.559032202,26.07157135,84.1301769,127.3651545,36.3740131,105.0,9.823470116,2.159037334,-0.157543282,9.59162302,2.020863831,-0.2953771,-3.568655205,1010.54248,0.005437312,0.002594345,-0.010401813,0.985436094,0.104700499,-0.0010474,0.133981399,0.030785601,-0.207557831,-2.868119812,225.5,0.160856915,0.112315327,0.141425229,-84.45454545,3221.454545,27.16874957,-1.724999975,1.443749979,0,0,0,1,0,99.0,5500.0,0
1117,45.0,1.5,1.475666165,111.4469986,2.559032202,26.07157135,84.1301769,127.3651545,36.3740131,105.0,9.463251543,2.190282589,-0.129530266,9.592822647,2.014731991,-0.298286638,-3.487801743,1010.532764,0.005315138,0.003388469,0.003648087,0.98574,0.10440315,-0.0014522,0.13195795,0.031084765,-0.206918888,-2.872213018,224.3333333,-0.054749966,0.170043755,0.158700417,-84.45454545,3221.454545,27.09176411,-1.454117607,1.408235262,0,0,0,1,0,99.0,5500.0,0
1118,45.0,1.5,2.083889484,118.413002,1.91130352,29.06674004,84.1118068,127.3651944,36.3740568,105.0,9.70986166,2.14646737,-0.149283034,9.592175531,2.017233574,-0.302161625,-3.549895096,1010.540161,0.005559485,-0.004247346,-0.008813564,0.985512298,0.104560801,-0.0014667,0.133515953,0.031490443,-0.207179543,-2.869000494,223.0,0.105475426,0.117142695,0.169039945,-84.45454545,3221.454545,27.20470552,-1.401176439,2.382352878,0,0,0,1,0,99.0,5500.0,0
1119,45.0,1.5,2.083889484,118.413002,1.91130352,29.06674004,84.1118068,127.3651944,36.3740568,105.0,9.681250191,2.210274786,-0.171908932,9.5915802,2.019475138,-0.306052993,-3.470098686,1010.530664,0.005437312,0.009924727,-0.002552195,0.984741256,0.104710751,-0.0010679,0.138979551,0.031897695,-0.20741312,-2.857858026,221.0,0.205433178,0.142315578,0.129475228,-87.57142857,3240.0,26.96249962,-1.259999957,2.486249954,0,0,0,1,0,99.0,5500.0,0
1120,45.0,1.5,2.083889484,118.413002,1.91130352,29.06674004,84.1118068,127.3651944,36.3740568,105.0,9.735121393,2.129707456,-0.154789866,9.591248178,2.019575441,-0.315650234,-3.450017166,1010.528198,0.005742744,-0.00259801,-0.010249097,0.983648649,0.1047935,-0.000763,0.146418801,0.032898363,-0.207423581,-2.842632318,220.0,0.015899229,0.114561415,0.176902009,-87.57142857,3240.0,27.59294072,-1.242352906,4.122352867,0,0,0,1,0,99.0,5500.0,0
1121,45.0,1.5,2.083889484,118.413002,1.91130352,29.06674004,84.1118068,127.3651944,36.3740568,105.0,9.483483076,2.201894879,-0.134677958,9.593224812,2.010569787,-0.313071628,-3.441561699,1010.527173,0.004948619,0.012276559,0.006183178,0.981869355,0.104313301,0.000556,0.158249801,0.032623085,-0.206485227,-2.818616307,218.5,0.161290264,0.203775269,0.135775579,-87.57142857,3240.0,27.83294038,-1.436470554,3.511764611,0,0,0,1,0,99.0,5500.0,0
1122,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.711657429,2.120010632,-0.111094351,9.594684172,2.003297806,-0.314950274,-3.333757019,1010.514282,0.005681658,-0.003911371,-0.005514891,0.980636251,0.1039503,0.0012161,0.165952101,0.032813726,-0.205727672,-2.802923167,217.0,-0.127122927,0.132395327,0.225284687,-87.57142857,3240.0,27.67874932,-1.286249962,3.082499921,0,0,0,1,0,99.0,5500.0,0
1123,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.653716087,2.177592957,-0.164486681,9.595608473,1.99876886,-0.315541448,-3.40826931,1010.523267,0.005559485,0.000517,-0.006125757,0.979882655,0.103717799,0.0016278,0.17049415,0.032872104,-0.205255927,-2.79366672,216.0,0.103119946,0.14781822,0.15871645,-87.57142857,3240.0,27.41999963,-1.238823498,2.237647,0,0,0,1,0,99.0,5500.0,0
1124,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.645815086,2.200577962,-0.138269369,9.596894646,1.992294538,-0.31739257,-3.424915504,1010.52522,0.005528941,0.002624888,-0.002918714,0.979795995,0.1034026,0.00154975,0.1711847,0.033060376,-0.204581612,-2.792260778,215.0,-0.099285364,0.164587915,0.192531136,-87.57142857,3240.0,27.48705819,-1.090588205,1.976470527,0,0,0,1,0,99.0,5500.0,0
1125,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.617323017,2.186451775,-0.182563455,9.59760232,1.988706815,-0.318504336,-3.433899117,1010.526294,0.005437312,0.003266297,-0.001788613,0.979669201,0.1032281,0.0015488,0.172012451,0.033173653,-0.204207982,-2.790571916,213.5,0.070599174,0.167816526,0.1535388,-87.57142857,3240.0,27.43124938,-1.04249997,2.159999929,0,0,0,1,0,99.0,5500.0,0
1126,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.531368685,2.17448042,-0.111932348,9.597233295,1.990430361,-0.318850078,-3.446846199,1010.527832,0.005620571,0.004426941,-0.004109902,0.979481846,0.1033175,0.0016532,0.173021349,0.033210918,-0.204387468,-2.788501775,213.5,-0.025401545,0.202725357,0.174595024,-87.57142857,3240.0,26.99294068,-2.287058769,2.227058768,0,0,0,1,0,99.0,5500.0,0
1127,45.0,1.5,2.472723246,96.82499695,1.496964335,64.15772247,84.21751308,127.3653092,36.3739977,105.0,9.591105652,2.150417894,-0.156106716,9.582632399,2.069652581,-0.221331535,-3.33085041,1010.513916,0.005498398,0.004549114,0.00096,0.979639801,0.10651655,0.0069555,0.169941299,0.023082151,-0.212650234,-2.795626974,212.0,0.042711496,0.097046399,0.086533862,-87.57142857,3240.0,27.02117606,-2.385882258,2.15647053,0,0,0,1,0,99.0,5500.0,0
1128,45.0,1.5,1.829575419,122.4000015,0.749719918,261.6082153,84.25068294,127.365009,36.3739174,105.0,9.633244944,1.976713288,-0.124382575,9.572773218,2.122067708,-0.138382483,-3.362029266,1010.517651,0.005131879,-0.005560707,-0.00606467,0.980119598,0.108509749,0.0111422,0.165647751,0.014454758,-0.218127465,-2.80515815,211.0,-0.006687689,-0.078554171,0.022020729,-87.57142857,3240.0,27.52124918,-1.008749971,2.099999949,0,0,0,1,0,99.0,5500.0,0
1129,45.0,1.5,1.829575419,122.4000015,0.749719918,261.6082153,84.25068294,127.365009,36.3739174,105.0,9.774626923,1.587284493,-0.193696834,9.618953276,1.903055066,-0.155786912,-3.393208313,1010.521411,0.010660209,0.009436036,-0.006095214,0.981624699,0.0974799,0.0081783,0.163831301,0.016194282,-0.195296921,-2.809258258,210.3333333,0.047931266,-0.313855159,-0.044374461,-87.57142857,3240.0,27.54352884,-1.319999975,2.054117581,0,0,0,1,0,99.0,5500.0,0
1130,45.0,1.5,1.829575419,122.4000015,0.749719918,261.6082153,84.25068294,127.365009,36.3739174,105.0,9.663293171,2.280905902,0.021787901,9.625083399,1.870306587,-0.171668585,-3.348025513,1010.516016,0.036652525,-9.35e-05,-0.001483181,0.98360455,0.09601935,0.00597325,0.152407449,0.017833682,-0.19189435,-2.832426202,210.0,-0.248983574,0.370495206,0.144254141,-87.57142857,3240.0,27.41294053,-1.831764666,1.51058819,0,0,0,1,0,99.0,5500.0,0
1131,45.0,1.5,1.829575419,122.4000015,0.749719918,261.6082153,84.25068294,127.365009,36.3739174,105.0,9.358861113,2.740486926,-0.073743668,9.591433525,2.029866111,-0.196351068,-3.206927872,1010.499072,0.007239364,0.018140866,0.001112996,0.984943995,0.104464249,0.00440785,0.1375005,0.020469266,-0.20851356,-2.862039399,209.5,-0.136202955,0.724148476,0.054490289,-87.57142857,3240.0,27.43874931,-1.664999971,1.229999967,0,0,0,1,0,99.0,5500.0,0
1132,45.0,1.5,1.829575419,122.4000015,0.749719918,261.6082153,84.25068294,127.365009,36.3739174,105.0,9.577458477,2.377634609,-0.275461318,9.55694294,2.188080716,-0.217909914,-3.233614922,1010.502344,0.010812926,-0.01234131,-0.011501371,0.984714648,0.112765449,0.0039104,0.1326741,0.022797293,-0.225016189,-2.871162403,207.0,0.05092268,0.161421138,0.065873464,-87.57142857,3240.0,28.12588164,0.568235291,1.217647029,0,0,0,1,0,99.0,5500.0,0
1133,45.0,1.5,1.112408042,76.45600128,0.298967004,102.9102631,84.41397617,127.3651826,36.3739195,105.0,9.557226801,2.604013276,-0.384759966,9.473661852,2.49971087,-0.323535071,-3.222781754,1010.500977,0.063713856,0.0250131,0.002334727,0.983907643,0.129617199,-0.000776,0.12204755,0.034196379,-0.257826664,-2.890242338,205.0,0.090268946,0.138420832,-0.067450002,-87.57142857,3240.0,28.401176,1.835294099,1.101176441,0,0,0,1,0,99.0,5500.0,0
1134,45.0,1.5,1.112408042,76.45600128,0.298967004,102.9102631,84.41397617,127.3651826,36.3739195,105.0,9.4278162,2.824286556,-0.414329255,9.377533579,2.837720215,-0.423261486,-3.242598534,1010.503394,0.150609437,0.041475917,-0.000689,0.986372903,0.147419698,-0.01163815,0.068526451,0.045104873,-0.29356598,-2.996203601,203.0,0.058901978,-0.005293143,0.064718832,-87.57142857,3240.0,27.63374913,3.284999937,-0.697499975,0,0,0,1,0,99.0,5500.0,0
1135,45.0,1.5,1.112408042,76.45600128,0.298967004,102.9102631,84.41397617,127.3651826,36.3739195,105.0,9.356227446,2.744916356,-0.308741738,9.41861186,2.709408712,-0.335426707,-3.14192791,1010.491284,0.12724384,0.039979297,-0.002613282,-0.395827645,-0.0532774,0.0089862,0.0280992,0.035604527,-0.279927689,0.908483946,200.6666667,0.045836687,0.032873952,-0.01689083,-87.57142857,3240.0,26.83764626,6.05647045,-2.827058743,0,0,0,1,0,99.0,5500.0,0
1136,45.0,1.5,1.112408042,76.45600128,0.298967004,102.9102631,84.41397617,127.3651826,36.3739195,105.0,9.670954847,2.703615105,0.199203661,9.414199734,2.74344734,-0.063410807,-3.176806068,1010.495508,0.008522181,-0.035034955,0.020263622,-0.984013101,-0.140179551,0.01851665,0.10656395,0.00672211,-0.283542918,2.926765072,202.0,-0.03223381,0.1207039,0.30403542,-87.57142857,3240.0,26.84470513,7.348235074,-4.044705728,0,0,0,1,0,99.0,5500.0,0
1137,45.0,1.5,1.112408042,76.45600128,0.298967004,102.9102631,84.41397617,127.3651826,36.3739195,105.0,9.537593746,2.929993784,0.380929123,9.357008028,2.930738306,0.061624617,-3.318696022,1010.5125,-0.086314648,-0.024558615,-0.029185921,-0.979561102,-0.1502179,0.01709375,0.13238795,-0.006596017,-0.303493868,2.871895349,203.0,-0.304973173,0.081977701,0.405139261,-87.57142857,3240.0,27.68999958,5.883749872,-3.64124997,0,0,0,1,0,99.0,5500.0,0
1138,45.0,1.5,1.478251457,76.63300323,0.648130536,82.16506958,84.34895548,127.3652736,36.3739431,105.0,9.627379036,2.601140141,0.053512036,9.410464478,2.751905107,0.175558023,-3.41619606,1010.524121,-0.093981007,-0.028071091,0.001265713,-0.982861745,-0.141821901,0.00779615,0.117268351,-0.018649655,-0.284448075,2.901429987,191.0,0.484235263,-0.446457893,-0.076913901,-87.57142857,3240.0,27.47999943,4.355294017,-1.747058765,0,0,0,1,0,99.0,5500.0,0
1139,45.0,1.5,1.478251457,76.63300323,0.648130536,82.16506958,84.34895548,127.3652736,36.3739431,105.0,9.496412182,2.597069877,0.239068334,9.338981676,2.987668943,0.163101326,-3.544346428,1010.539551,-0.071043018,-0.012768916,0.006335894,-0.984632346,-0.154341801,0.0041718,0.080371299,-0.017463683,-0.309580046,2.975970256,194.6,0.055075312,-0.326671946,0.161801766,-87.57142857,3240.0,29.32235247,1.88823526,1.263529385,0,0,0,1,0,99.0,5500.0,0
1140,45.0,1.5,1.478251457,76.63300323,0.648130536,82.16506958,84.34895548,127.3652736,36.3739431,105.0,9.898889804,2.413548708,0.094693571,9.352936888,2.94632287,0.108254436,-3.710809517,1010.559521,-0.063956979,-0.024741875,-0.01018801,-0.987712389,-0.152086448,-0.000379,0.0337638,-0.011574417,-0.305155738,3.071467721,203.6666667,0.154488921,-0.446819687,0.30356083,-87.57142857,3240.0,29.41499925,0.318749989,1.664999969,0,0,0,1,0,99.0,5500.0,0
1141,45.0,1.5,1.478251457,76.63300323,0.648130536,82.16506958,84.34895548,127.3652736,36.3739431,105.0,9.617203331,2.445751739,0.225420971,9.368524504,2.896595454,0.102019801,-3.805931473,1010.570923,-0.088971912,-0.028040547,-0.004781853,0.494268051,0.074005551,0.0051849,0.0166312,-0.010889402,-0.299843946,-1.545346761,203.0,0.205462313,-0.473469633,0.149977621,-87.57142857,3240.0,28.74705797,-3.077647007,2.311764633,0,0,0,1,0,99.0,5500.0,0
1142,45.0,1.5,1.478251457,76.63300323,0.648130536,82.16506958,84.34895548,127.3652736,36.3739431,105.0,9.859384203,1.881899983,0.193816543,9.472050714,2.517607749,0.209901397,-3.850585556,1010.576196,-0.093950463,-0.037111896,-0.009302256,0.989117494,0.128419301,0.0192099,0.06604665,-0.022090936,-0.259714781,-3.011051261,204.0,0.332983589,-0.549154735,0.127930775,-87.57142857,3240.0,28.84235214,-5.325882224,3.674117551,0,0,0,1,0,99.0,5500.0,0
1143,45.0,1.5,2.076503992,72.01799774,2.975386381,217.4661102,83.76315439,127.3647666,36.3735099,105.0,10.02494836,1.08819789,0.111692922,9.657473612,1.600646085,0.208834289,-4.158146858,1010.613062,-0.069546398,-0.031217047,-0.00887465,0.989248949,0.08026525,0.0198929,0.116604151,-0.021710636,-0.164204924,-2.909048927,202.8,0.311927605,-0.602832058,-0.176631291,-87.57142857,3240.0,29.21624923,-5.831249923,5.82374984,0,0,0,1,0,99.0,5500.0,0
1144,45.0,1.5,2.076503992,72.01799774,2.975386381,217.4661102,83.76315439,127.3647666,36.3735099,105.0,9.640427828,2.009634569,0.140184793,9.601898432,1.930240619,0.12307432,-4.189061165,1010.616821,-0.059406034,-0.017167146,0.005389053,0.982131046,0.096689,0.02211445,0.1576453,-0.012862752,-0.198353875,-2.824643052,204.5,0.153574324,0.073647678,-0.060104891,-87.57142857,3240.0,29.29411697,-6.87176452,7.182352823,0,0,0,1,0,99.0,5500.0,0
1145,45.0,1.5,2.076503992,72.01799774,2.975386381,217.4661102,83.76315439,127.3647666,36.3735099,105.0,9.595654917,2.31478489,0.004908262,9.550324392,2.20579527,0.053316879,-4.185626221,1010.616382,-0.047646878,-0.014082277,0.000655,0.974356252,0.1104832,0.0248802,0.193583401,-0.005607229,-0.226978569,-2.750007677,204.5,0.021746969,0.101088488,0.007258273,-87.57142857,3240.0,29.91882324,-7.118823416,8.537646855,0,0,0,1,0,99.0,5500.0,0
1146,45.0,1.5,2.076503992,72.01799774,2.975386381,217.4661102,83.76315439,127.3647666,36.3735099,105.0,9.702080345,2.000536317,-0.01280937,9.568638515,2.129513824,0.029275553,-4.150219727,1010.612085,-0.039308568,-0.004766582,-0.000597,0.968669495,0.1061926,0.0258219,0.222426551,-0.003090433,-0.218978973,-2.690608728,205.0,0.01061554,-0.083965147,-0.060161697,-87.57142857,3240.0,29.72249937,-7.672499865,9.982499719,0,0,0,1,0,99.0,5500.0,0
1147,45.0,1.5,2.076503992,72.01799774,2.975386381,217.4661102,83.76315439,127.3647666,36.3735099,105.0,9.455948877,2.553733504,0.045251794,9.495022488,2.44166162,0.000216,-4.229487801,1010.621631,-0.022723577,-0.008248513,0.001204626,0.961694703,0.1216527,0.03085605,0.2433672,-2.75e-05,-0.251697422,-2.645875955,204.5,0.088661003,0.084298313,-0.040918697,-87.57142857,3240.0,30.10588175,-7.761176362,10.67647036,0,0,0,1,0,99.0,5500.0,0
1148,45.0,1.5,1.896368265,73.78700256,7.599496365,221.5108337,83.38760988,127.3644394,36.3732156,105.0,9.545135689,2.559838903,0.027175019,9.453393602,2.605328512,0.03252426,-4.127232361,1010.609424,-0.026266595,-0.007454389,-0.002582738,0.956294504,0.128931949,0.0367204,0.25973125,-0.003439207,-0.268919408,-2.611654818,206.3333333,-0.019112873,-0.026335382,0.059056753,-87.57142857,3240.0,30.14470516,-7.785882249,11.36823514,0,0,0,1,0,99.0,5500.0,0
1149,45.0,1.5,1.896368265,73.78700256,7.599496365,221.5108337,83.38760988,127.3644394,36.3732156,105.0,9.567402315,2.299102378,0.013288225,9.535257816,2.289873505,0.01081447,-4.0646101,1010.601904,-0.019608164,-0.007332216,-0.00194133,0.95342575,0.1127295,0.03339485,0.277702448,-0.001136562,-0.235684546,-2.574882269,206.5,0.05429163,-0.031713223,-0.044932886,-87.57142857,3240.0,30.02624941,-7.931249797,12.27374971,0,0,0,1,0,99.0,5500.0,0
