Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
374,45,1.5,2.246455908,11.54800034,7.613976955,90.27879333,78.72594096,127.3557222,36.3640969,115.5,3.510725164,9.158699703,1.633015139,3.600914299,9.025585794,1.309727287,0.546949959,1011.082373,-0.084830246,-0.238675436,-0.017491513,-0.68663885,-0.507235156,0.242358199,0.459724846,-0.349578214,-1.16917091,1.728768378,593,-0.163573682,0.077566862,0.26774067,-82.58823529,3612.784314,3.43764699,-6.155294026,-31.75411673,0,0,0,1,0,37,2432,0
375,45,1.5,2.246455908,11.54800034,7.613976955,90.27879333,78.72594096,127.3557222,36.3640969,115.5,3.278001642,9.228612471,1.207911632,3.443762887,9.070228148,1.422779804,0.468474197,1011.091724,-0.012625973,-0.062562987,-0.007320609,-0.705496699,-0.528243756,0.212896699,0.421706396,-0.392299671,-1.180875301,1.799118441,495.75,-0.156064439,0.175144291,-0.236775771,-82.58823529,3612.784314,7.421249807,-4.286249861,-27.74624944,0,0,0,1,0,37,2432,0
376,45,1.5,2.246455908,11.54800034,7.613976955,90.27879333,78.72594096,127.3557222,36.3640969,115.5,3.704781103,9.036112833,0.402717017,3.544685185,9.058931732,1.213380393,0.418799782,1011.097656,0.016970447,0.071521934,-0.002830748,-0.705793354,-0.517710501,0.225658052,0.427243051,-0.330018365,-1.177786082,1.831182635,532.25,0.187390661,0.006510973,-0.849091488,-82.58823529,3612.784314,9.183529125,-5.49529401,-29.32588162,0,0,0,1,0,37,2432,0
377,45,1.5,2.246455908,11.54800034,7.613976955,90.27879333,78.72594096,127.3557222,36.3640969,115.5,3.80378437,9.21209197,0.043216661,3.629213536,9.067307186,0.877290639,0.354856682,1011.105396,0.082058141,0.162479769,0.023741892,-0.675291795,-0.487040055,0.278403401,0.477776001,-0.237371448,-1.180076557,1.750652617,612,0.202344453,0.099293613,-0.84927763,-82.58823529,3612.784314,2.152941136,-4.507058719,-31.04470545,0,0,0,1,0,37,2432,0
378,45,1.5,2.341744661,26.20199966,4.464330673,92.88021088,78.94241127,127.3558098,36.364079,115.5,3.933913243,9.077533817,0.350880971,3.61133312,9.084427452,0.752390204,0.219571877,1011.121582,0.050140432,0.164953774,0.012440883,-0.628027499,-0.455334699,0.328881249,0.5379563,-0.205892422,-1.184748036,1.586030829,758.1666667,0.301151377,-0.066391373,-0.425451982,-82.58823529,3612.784314,3.277499899,-5.906249821,-30.66374958,0,0,0,1,0,37,2432,0
379,45,1.5,2.341744661,26.20199966,4.464330673,92.88021088,78.94241127,127.3558098,36.364079,115.5,4.317236626,8.815600181,0.450602509,4.04119668,8.925601816,0.232728521,0.219572258,1011.121606,0.02701918,0.151667456,-0.049592489,-0.596020353,-0.39441265,0.371416849,0.592058706,-0.059565069,-1.144762594,1.538689327,748.4,0.26694169,-0.107008839,0.245887011,-82.58823529,3612.784314,-1.072941155,-3.067058719,-36.43411681,0,0,0,1,0,37,2432,0
380,45,1.5,2.341744661,26.20199966,4.464330673,92.88021088,78.94241127,127.3558098,36.364079,115.5,3.595003626,9.114645052,0.318079416,3.350357032,9.072522354,-1.231896405,0.137661743,1011.131372,-0.131133831,-0.028965402,0.205413199,-0.595371005,-0.359953898,0.444358848,0.561464003,0.370640319,-1.185859126,1.889816856,414,0.306418884,0.120774674,1.63473312,-82.58823529,3612.784314,-5.717646879,-6.808235125,-34.87411679,0,0,0,1,0,37,2432,0
381,45,1.5,2.341744661,26.20199966,4.464330673,92.88021088,78.94241127,127.3558098,36.364079,115.5,4.072781134,9.290624237,0.909585005,3.14599719,9.250052118,-0.808817819,0.172803879,1011.127197,-0.055966863,-0.284276525,-0.042995137,-0.6344347,-0.421019697,0.401785398,0.506961796,0.253792268,-1.232626033,1.973762411,392,0.906911433,-0.017369366,1.702720326,-82.58823529,3612.784314,-0.044999987,-8.069999874,-33.83249974,0,0,0,1,0,37,2432,0
382,45,1.5,2.341744661,26.20199966,4.464330673,92.88021088,78.94241127,127.3558098,36.364079,115.5,3.571420002,9.072625542,1.008348844,3.123029876,9.289493608,-0.306573142,0.122336388,1011.133252,-0.098544169,-0.315400113,0.071755896,-0.695803055,-0.490218054,0.3158464,0.41685015,0.098343453,-1.244910145,2.133095747,438,0.479515743,-0.182989025,1.304985752,-82.58823529,3612.784314,7.369411581,-8.294117479,-30.34941112,0,0,0,1,0,37,2432,0
383,45,1.5,2.493751049,23.2329998,4.371591091,104.4396896,77.5,127.3560326,36.3639802,115.5,3.092684782,9.379571533,0.296770361,2.864042735,9.374626827,-0.266181513,0.131056023,1011.132178,-0.042466741,-0.15211583,-0.006068335,-0.730499554,-0.533370647,0.263224348,0.334941801,0.093179985,-1.27301923,2.350698304,441,0.206255561,-0.061376619,0.447428121,-82.58823529,3612.784314,9.430588105,-7.298823413,-22.62705848,0,0,0,1,0,37,2432,0
384,45,1.5,2.493751049,23.2329998,4.371591091,104.4396896,77.5,127.3560326,36.3639802,115.5,1.828268249,9.457265735,-0.882409979,2.085672325,9.482523108,-0.911088984,-0.049939919,1011.153882,-0.133791093,-0.031867007,0.17407582,-0.725291553,-0.560006952,0.280342748,0.280683049,0.485395587,-1.316650969,0.60471946,375.75,-0.310916117,0.045972395,0.014672486,-82.58823529,3612.784314,9.806249738,-4.522499889,-20.80499935,0,0,0,1,0,37,2432,0
385,45,1.5,2.493751049,23.2329998,4.371591091,104.4396896,77.5,127.3560326,36.3639802,115.5,1.050966927,9.744698334,-1.075627967,1.416284919,9.63469367,-1.145316496,0.137133408,1011.131445,0.039297572,-0.026521936,-0.013246002,-0.712929901,-0.586318755,0.289796747,0.252781051,0.679129711,-1.383336067,1.45874362,346,-0.380042788,0.090611219,0.080462775,-82.58823529,3612.784314,10.71529383,-3.483529315,-19.34117598,0,0,0,1,0,37,2432,0
386,45,1.5,2.493751049,23.2329998,4.371591091,104.4396896,77.5,127.3560326,36.3639802,115.5,1.162659847,9.415006781,-0.725824409,1.756583303,9.599426889,-0.52221144,0.260791588,1011.116577,0.148306475,-0.188462311,-0.253316045,-0.719205397,-0.585700855,0.25621865,0.268150401,0.345362487,-1.372286314,2.722909403,376.6666667,-0.480434823,-0.160956097,-0.163149726,-82.58823529,3612.784314,11.6894115,-1.288235278,-18.56823484,0,0,0,1,0,37,2432,0
387,45,1.5,2.493751049,23.2329998,4.371591091,104.4396896,77.5,127.3560326,36.3639802,115.5,4.134553456,9.127454448,1.519047676,4.055547726,8.776742887,1.602613366,0.330019188,1011.108325,0.136761121,-0.012624752,-0.037130833,-0.772053394,-0.527600557,0.1212996,0.332397401,-0.375846599,-1.108614272,2.094003087,962.6,0.094089711,0.364478564,0.069189021,-82.58823529,3612.784314,15.2812494,-6.689999849,-14.36999965,0,0,0,1,0,37,2432,0
388,45,1.5,2.402934551,28.69300079,3.297009468,110.9327698,77.59999847,127.3560828,36.3639195,115.5,3.973298997,8.891738129,1.77559422,3.995064926,8.747935009,1.912884861,0.414043236,1011.098267,-0.006914382,0.015627765,-0.037253007,-0.764612547,-0.532502398,0.112723799,0.345015149,-0.446983874,-1.101963168,2.01610741,1015,0.018817091,0.118543386,-0.117897052,-82.58823529,3612.784314,16.67294087,-6.091764562,-14.81999981,0,0,0,1,0,37,2432,0
389,45,1.5,2.402934551,28.69300079,3.297009468,110.9327698,77.59999847,127.3560828,36.3639195,115.5,4.225296432,8.516794515,1.812585729,4.050320709,8.721530056,1.884651649,0.429104614,1011.09646,-0.00343245,0.018590461,-0.041742865,-0.766040742,-0.529474756,0.11350465,0.3457775,-0.438213153,-1.096775633,2.021965933,789,0.223100722,-0.222333431,-0.010054177,-82.58823529,3612.784314,17.84823507,-2.936470575,-14.84470553,0,0,0,1,0,37,2432,0
390,45,1.5,2.402934551,28.69300079,3.297009468,110.9327698,77.59999847,127.3560828,36.3639195,115.5,4.48723017,8.520266318,1.924757537,4.257345271,8.604162455,1.959682882,0.396604538,1011.100317,0.018925217,-0.019344269,0.058805557,-0.766880596,-0.519513498,0.11287405,0.358863352,-0.434582597,-1.071163535,2.004039007,718.75,0.211927819,-0.079466891,-0.023791984,-82.58823529,3612.784314,12.17999977,-4.822499871,-15.67874974,0,0,0,1,0,37,2432,0
391,45,1.5,2.402934551,28.69300079,3.297009468,110.9327698,77.59999847,127.3560828,36.3639195,115.5,4.208775973,8.633036685,1.940679446,3.910834229,8.72436161,2.173371953,0.312315941,1011.110498,0.039572463,8.12E-05,0.056301008,-0.751967901,-0.536319152,0.113619549,0.365887801,-0.507744965,-1.096606058,1.921207905,754.25,0.19367106,-0.072649693,-0.246818733,-82.58823529,3612.784314,10.3270586,-7.20705857,-13.73647022,0,0,0,1,0,37,2432,0
392,45,1.5,2.402934551,28.69300079,3.297009468,110.9327698,77.59999847,127.3560828,36.3639195,115.5,4.411331651,8.664162207,0.752999437,4.127596104,8.695935535,1.82250095,0.327376747,1011.108667,-0.01109881,0.180469752,-0.05295224,-0.750794506,-0.518797348,0.140780051,0.38283975,-0.417703524,-1.090788299,1.941548753,753.25,0.428708887,-0.016090751,-1.118225002,-82.58823529,3612.784314,14.66823494,-17.01529379,-20.34705858,0,0,0,1,0,37,2432,0
393,45,1.5,2.568371773,31.21500015,4.024443626,187.7094727,77.59999847,127.356036,36.3637247,115.5,4.134074607,8.732518697,1.53796241,3.80714699,8.77472887,2.118284756,0.360405159,1011.104663,0.150230698,0.126469264,0.123129666,-0.701910451,-0.5226705,0.17985485,0.447884196,-0.509912343,-1.108178043,1.684301144,823,0.209608144,-0.083511353,-0.614201295,-82.58823529,3612.784314,15.89249957,-8.114999816,-26.45249939,0,0,0,1,0,37,2432,0
394,45,1.5,2.568371773,31.21500015,4.024443626,187.7094727,77.59999847,127.356036,36.3637247,115.5,3.892133164,8.849958038,2.220929322,3.756033909,8.729160023,2.418635869,0.369389153,1011.103613,0.091251659,0.100202058,0.040601769,-0.656878045,-0.513716498,0.210881451,0.509550495,-0.572136587,-1.097640431,1.466055965,987.6,0.107248223,0.123072505,-0.142279106,-82.58823529,3612.784314,7.944705739,-0.811764672,-27.08117575,0,0,0,1,0,37,2432,0
395,45,1.5,2.568371773,31.21500015,4.024443626,187.7094727,77.59999847,127.356036,36.3637247,115.5,3.762123978,8.710371685,2.759880573,3.740764165,8.73163476,2.430041051,0.285364532,1011.113696,-0.010457403,0.022622171,0.022184185,-0.634684297,-0.505368096,0.231994849,0.536527598,-0.576653829,-1.098268193,1.378652453,980.6,-0.035504216,-0.056458783,0.232991081,-82.58823529,3612.784314,9.984705687,-5.216470457,-30.01764634,0,0,0,1,0,37,2432,0
396,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,3.917153317,8.599516773,2.693918319,3.665553153,8.739531612,2.512789929,0.334775352,1011.107764,0.031325781,-0.027988013,-0.025005158,-0.633249247,-0.510586998,0.228763701,0.534649205,-0.601252696,-1.100092185,1.363295358,911.8333333,0.349406278,-0.148753834,0.265167391,-82.58823529,3612.784314,11.78249985,-0.423749984,-28.28624928,0,0,0,1,0,37,2432,0
397,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,4.285751921,8.358652711,3.276924246,3.729967868,8.601555204,2.856314421,0.231990814,1011.120093,0.038045293,-0.038433806,0.017908129,-0.631237456,-0.515274346,0.210041699,0.540016401,-0.652982196,-1.070032626,1.329954022,964.25,0.498321462,-0.295815873,0.469452977,-82.58823529,3612.784314,12.8823526,-0.441176451,-28.93058766,0,0,0,1,0,37,2432,0
398,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,4.480286735,8.004300165,3.126084948,3.887014019,8.472344923,3.035435236,0.135812378,1011.131567,-0.000775,0.012939956,-0.038810715,-0.6329496,-0.512639648,0.197224052,0.545433453,-0.663008174,-1.04314962,1.328259248,1003.2,0.617215466,-0.488994741,0.074608034,-82.58823529,3612.784314,15.3599996,-0.021176463,-29.51646962,0,0,0,1,0,37,2432,0
399,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,4.708102,8.055896688,3.380476654,3.974591982,8.415280104,3.090411186,-0.116789627,1011.161816,-0.020994828,0.00930531,-0.017735862,-0.637709501,-0.511417001,0.189203751,0.544024447,-0.66091131,-1.031603843,1.344784099,918,0.827604985,-0.352679396,0.33184551,-79,3787.098361,15.69749957,0.644999984,-29.85374939,0,0,0,1,0,37,2432,0
400,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,4.788669324,8.066072416,3.107888409,3.980240595,8.471553516,2.91484102,-0.32130127,1011.186426,-4.22E-05,-0.011372477,0.056209374,-0.642898798,-0.508934097,0.194785251,0.538100249,-0.632722795,-1.04301855,1.375522059,889.5,0.803520453,-0.364539027,0.212081861,-79,3787.098361,15.42352901,0.910588225,-28.11882277,0,0,0,1,0,37,2432,0
401,45,1.5,2.288485765,35.56200027,11.46844292,140.9529114,77.59999847,127.3563387,36.3634558,115.5,3.878725177,8.460648918,3.279797333,3.676934028,8.569761896,3.02624042,-0.417744446,1011.198022,0.003012177,-0.005416543,0.017816498,-0.63501465,-0.523347104,0.19634055,0.533079499,-0.689068949,-1.063166511,1.328570813,930.5,0.110090435,-0.101690769,0.168799597,-79,3787.098361,15.97058784,2.290588183,-27.88235216,0,0,0,1,0,37,2432,0
402,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,3.595123339,8.53463192,3.353062141,3.596665871,8.56730237,3.135680175,-0.280346107,1011.181567,0.001882076,-0.000255,0.001017702,-0.632027692,-0.52865085,0.192727051,0.532837254,-0.71705249,-1.062599981,1.307161927,942,0.025871921,-0.037578678,0.24359926,-79,3787.098361,15.73499978,3.539999917,-27.67124939,0,0,0,1,0,37,2432,0
403,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,3.510366017,9.103990555,2.439047749,3.394186616,8.848361635,1.978190184,-0.192886734,1011.171069,-0.331131111,0.313271861,0.261276848,-0.631943098,-0.503279851,0.257271501,0.522778355,-0.448330298,-1.133558208,1.489987308,591,0.027830637,0.262692118,0.325461309,-79,3787.098361,12.10588206,2.039999961,-29.37882278,0,0,0,1,0,37,2432,0
404,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,0.948851131,9.3745435,-0.816567418,1.407753474,9.660980797,-0.575434824,-0.091423798,1011.158887,0.115991705,0.058479963,-0.072835908,-0.599584502,-0.494758502,0.427520901,0.459649199,0.490540236,-1.404833686,2.269630116,340.5,-0.394376665,-0.262254977,-0.227365504,-79,3787.098361,1.888235259,-0.984705874,-33.67764619,0,0,0,1,0,37,2432,0
405,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,1.019362485,9.538671184,0.01903448,1.282186478,9.691249275,0.016210942,-0.065793419,1011.155786,0.06391544,0.298611095,-0.032274455,-0.509821054,-0.446494852,0.482928851,0.549857652,0.006448576,-1.435073161,1.500598371,444.75,-0.150293058,-0.051060915,0.058131281,-79,3787.098361,-4.289999922,1.473749957,-38.62499928,0,0,0,1,0,37,2432,0
406,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,2.664348996,9.60104208,0.800884922,2.228506947,9.511884594,0.809998775,-0.154837799,1011.166455,0.097360315,0.114862826,0.072305676,-0.465162697,-0.41016165,0.466908897,0.629782102,-0.352852409,-1.325319284,0.994384775,516,0.378738582,0.038757944,0.061996107,-79,3787.098361,-8.576470347,1.814117589,-38.17411714,0,0,0,1,0,37,2432,0
407,45,1.5,2.635811806,21.42499924,6.445316315,145.5376129,76.59999847,127.3565501,36.363192,115.5,1.696104282,9.651800585,1.134766555,1.739705521,9.587490416,1.085345283,-0.174390602,1011.168823,0.033524896,0.146749989,0.062715092,-0.400735699,-0.394122998,0.5057248,0.654024348,-0.562716968,-1.359537691,0.638986291,395.1666667,0.006678528,0.058324528,0.008239746,-79,3787.098361,-14.2305879,3.652941101,-38.45646982,0,0,0,1,0,37,2432,0
408,45,1.5,2.252642393,20.63999939,0.797340333,31.51754189,76.59999847,127.3565673,36.3632441,115.5,1.330618218,9.692024517,1.136921397,1.340161347,9.641237736,1.181064427,-0.165407181,1011.167725,0.028943407,0.17100134,0.055934487,-0.338884102,-0.36424925,0.546498051,0.673128292,-0.725985613,-1.38730104,0.319977263,281.5,-0.053118923,0.058448362,-0.017925733,-79,3787.098361,-20.08874953,2.834999911,-38.87624907,0,0,0,1,0,37,2432,0
409,45,1.5,2.252642393,20.63999939,0.797340333,31.51754189,76.59999847,127.3565673,36.3632441,115.5,0.773949325,9.701242352,1.243346894,0.940062404,9.681037951,1.238725889,-0.18680954,1011.170313,0.031020348,0.271122153,0.002789213,-0.268087997,-0.320951699,0.590357351,0.689550951,-0.925792062,-1.410762942,-0.063158446,318,-0.241532713,0.036844683,-0.008068642,-79,3787.098361,-23.60117598,2.470588178,-38.18470495,0,0,0,1,0,37,2432,0
410,45,1.5,2.252642393,20.63999939,0.797340333,31.51754189,76.59999847,127.3565673,36.3632441,115.5,1.424354079,9.995139647,1.462782189,1.453004688,9.623457241,1.169065985,-0.010833931,1011.14917,-0.045979216,0.226528988,0.08751622,-0.1933841,-0.241234951,0.6058799,0.732383198,-0.671825007,-1.379074794,-0.043765264,312,0.017918047,0.382815742,0.298863906,-79,3787.098361,-29.99294045,6.532941061,-32.54117618,0,0,0,1,0,37,2432,0
411,45,1.5,2.252642393,20.63999939,0.797340333,31.51754189,76.59999847,127.3565673,36.3632441,115.5,-0.431568052,9.414647698,0.502917427,-0.410953423,9.75953393,0.511208658,-0.025366402,1011.150903,0.007807468,0.115412606,0.003766595,-0.143246199,-0.186410149,0.696876851,0.676530254,-2.060788348,-1.476175034,-1.589641166,276.8333333,-0.094837134,-0.385947967,-0.043367346,-79,3787.098361,-35.24999928,0.434999994,-33.84749889,0,0,0,1,0,37,2432,0
412,45,1.5,2.252642393,20.63999939,0.797340333,31.51754189,76.59999847,127.3565673,36.3632441,115.5,2.550501242,9.550882006,0.525663036,1.36078881,9.679909706,0.758094445,-0.173069954,1011.168701,0.027446785,-0.012166603,-0.071308745,-0.147974601,-0.178460798,0.631413895,0.739884055,-0.514696231,-1.410979182,-0.047296212,334.6666667,1.394183537,-0.105444193,-0.13498442,-79,3787.098361,-32.46352891,6.183529265,-33.7341165,0,0,0,1,0,37,2432,0
413,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,2.405527908,9.565965939,0.736718355,1.394346702,9.665267992,0.894359958,-0.198699951,1011.17168,0.022773668,-0.006729902,0.034737463,-0.15283085,-0.190980301,0.626424497,0.740081149,-0.571531892,-1.400904995,-0.078570685,322,0.966049123,-0.048304129,-0.053610361,-79,3787.098361,-29.83058761,9.010587945,-32.78470533,0,0,0,1,0,37,2432,0
414,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,1.127583724,9.699805737,1.356236961,1.179212046,9.667319155,1.144210869,-0.010569954,1011.149194,0.029890247,-0.039533365,0.015159231,-0.156830399,-0.214242999,0.627624452,0.731788057,-0.769846365,-1.402100092,-0.236899972,342.5,-0.029361558,0.035000658,0.248299348,-79,3787.098361,-30.71999943,11.22749972,-33.09749961,0,0,0,1,0,37,2432,0
415,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,1.934334648,9.553515673,1.347019011,1.552425683,9.591629314,1.264803863,0.04623909,1011.142358,-0.040267626,0.030991025,-0.150171444,-0.174384449,-0.229799001,0.606465003,0.740630805,-0.700773932,-1.362812501,-0.117784244,360,0.461398858,-0.079055738,-0.034745172,-79,3787.098361,-30.45176394,12.87529373,-33.38470504,0,0,0,1,0,37,2432,0
416,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,4.08487224,8.697562408,0.878339715,4.080215895,8.609575987,0.403224814,-0.008984566,1011.148999,-0.191365144,-0.037578601,-0.571210316,-0.24567175,-0.177652551,0.500179701,0.802198651,-0.188170242,-1.115504351,0.440133908,345.5,0.323573786,-0.269119692,-0.352945042,-79,3787.098361,-26.96117569,15.14470555,-33.86117554,0,0,0,1,0,37,2432,0
417,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,5.718725348,7.92660594,0.1500013,5.482292771,8.088180423,-0.007399432,0.067112732,1011.139844,0.080103373,-0.115952606,0.294049754,-0.285825147,-0.1515954,0.442461202,0.834858349,-0.004399489,-0.972909909,0.65503636,1217.6,0.030764437,-0.235797048,0.323324006,-79,3787.098361,-25.31999946,23.71874952,-41.09249902,0,0,0,1,0,37,2432,0
418,45,1.5,2.520098448,10.67199993,1.207795143,40.15100098,76.59999847,127.3566132,36.3632873,115.5,4.963451409,8.50087266,-0.106066375,4.852075672,8.513832188,-0.280717972,0.070283318,1011.139453,-0.102789684,-0.03684556,0.02105408,-0.34000605,-0.182418051,0.468289201,0.794569647,0.057966656,-1.051527268,0.842446959,1938.333333,0.085038662,0.026067162,0.178602153,-79,3787.098361,-23.8376466,19.93764653,-45.97058711,0,0,0,1,0,37,2432,0
419,45,1.5,2.464829206,13.9119997,0.864162028,6.973187447,76.59999847,127.3566182,36.3633266,115.5,4.97973249,8.504703641,-0.115164612,4.81327529,8.53935976,-0.265814926,0.005019569,1011.14729,0.028882321,0.015749939,-0.001975538,-0.354810749,-0.19294405,0.466206403,0.787080997,0.055215048,-1.056775624,0.879285902,2120.333333,0.161548924,-0.057880735,0.136404373,-79,3787.098361,-23.49529356,18.67411737,-46.30235201,0,0,0,1,0,37,2432,0
420,45,1.5,2.464829206,13.9119997,0.864162028,6.973187447,76.59999847,127.3566182,36.3633266,115.5,5.15247941,8.401749754,-0.182084597,4.942640352,8.46572876,-0.233412295,-0.037785149,1011.152441,-0.008899696,-0.001201572,-0.008633969,-0.3610557,-0.194757002,0.458285999,0.788434553,0.047309333,-1.041838413,0.886059219,2077.833333,0.207564521,-0.071880174,0.069165042,-79,3787.098361,-22.88249934,18.77249968,-47.97749925,0,0,0,1,0,37,2432,0
421,45,1.5,2.464829206,13.9119997,0.864162028,6.973187447,76.59999847,127.3566182,36.3633266,115.5,4.903115678,8.488422441,-0.470834137,5.026595426,8.407174158,-0.458084141,-0.007398987,1011.148779,-0.018490281,0.031388089,0.020168327,-0.36284205,-0.1812556,0.4591638,0.790320894,0.091072377,-1.030033469,0.912461132,1828.833333,-0.110790086,0.088311434,-0.030108497,-79,3787.098361,-23.82352885,17.75647018,-45.39529329,0,0,0,1,0,37,2432,0
422,45,1.5,2.464829206,13.9119997,0.864162028,6.973187447,76.59999847,127.3566182,36.3633266,115.5,4.699123478,8.633874702,-0.652200462,4.761317658,8.54779911,-0.657180369,-0.041749001,1011.152905,-0.024690562,0.003074485,0.018946596,-0.371957999,-0.18318535,0.4729454,0.777425945,0.137196294,-1.058540928,0.97287015,1651.666667,-0.104812264,0.087631798,0.007853034,-79,3787.098361,-24.47647039,14.19882326,-46.05176342,0,0,0,1,0,37,2432,0
423,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.616640759,8.67661252,-0.863734639,4.700567389,8.567943478,-0.814232835,-0.026159477,1011.15105,0.012511131,-0.013357791,-0.007748215,-0.388908897,-0.186639699,0.474861899,0.76707215,0.171521825,-1.062733406,1.039448833,1555.5,-0.073511648,0.077303982,-0.05620577,-79,3787.098361,-24.53999949,10.52624965,-47.28749919,0,0,0,1,0,37,2432,0
424,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.77621913,8.63974061,-0.546373511,4.69792695,8.587763262,-0.590173638,-0.031443596,1011.15166,0.006677368,-0.009081734,0.01204382,-0.389294395,-0.199299297,0.469835255,0.766787595,0.12497903,-1.066913682,1.013450092,1621.666667,0.066320705,0.03952713,0.001182029,-79,3787.098361,-26.34352875,11.27999979,-49.04117539,0,0,0,1,0,37,2432,0
425,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.429647851,8.720786905,-0.568640273,4.588508201,8.645754671,-0.598690781,-0.069756699,1011.156274,-0.013389555,-0.003675577,0.007615045,-0.394931649,-0.205589649,0.473039049,0.760241148,0.129835983,-1.079349047,1.036105853,1561.75,-0.144614458,0.129980707,0.086196254,-79,3787.098361,-29.59764626,12.6352939,-50.33999858,0,0,0,1,0,37,2432,0
426,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.608021283,8.65183177,-0.748570015,4.491105318,8.688554955,-0.707451203,-0.025895309,1011.151001,-0.065160384,-0.078201137,0.003797138,-0.429733352,-0.2246729,0.469560102,0.737629151,0.156227523,-1.088625646,1.149725628,1716,0.145527577,-0.004759598,-0.034534566,-79,3787.098361,-29.06624937,11.31374979,-49.91249871,0,0,0,1,0,37,2432,0
427,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.542896998,8.700076485,-0.843981862,4.555401134,8.647234583,-0.798583478,0.108068085,1011.134937,0.013305256,-0.022642942,-0.009092119,-0.44212645,-0.225466949,0.46571435,0.732652053,0.173558732,-1.079637021,1.190089983,1720.5,-0.028904879,0.026983547,-0.058207765,-79,3787.098361,-28.47529355,10.09058801,-49.09411711,0,0,0,1,0,37,2432,0
428,45,1.5,2.456649065,15.51000023,0.339799464,22.76926804,76.59999847,127.3566265,36.3633234,115.5,4.675659561,8.664042664,-0.543620092,4.675490069,8.596896744,-0.61376835,0.132641029,1011.131958,-0.00883861,-0.037761857,-0.039177233,-0.445359552,-0.233239749,0.4551458,0.7348481,0.130635806,-1.069001353,1.167161554,1754.6,0.02064054,0.03925252,0.066317423,-79,3787.098361,-26.95411716,11.26235272,-49.22823379,0,0,0,1,0,37,2432,0
429,45,1.5,2.438790798,20.21299934,0.371335447,150.930069,76.59999847,127.3566395,36.3632785,115.5,5.178576976,7.826166129,-1.358511527,5.224670744,8.1643049,-1.285955244,0.102783585,1011.135498,-0.040695235,-0.030400925,-0.095010321,-0.47871725,-0.198014701,0.4395123,0.732574055,0.240090346,-0.985547325,1.287110728,1646.166667,-0.011376786,-0.324012542,-0.119005206,-79,3787.098361,-27.67764641,7.478823381,-48.64588098,0,0,0,1,0,37,2432,0
430,45,1.5,2.438790798,20.21299934,0.371335447,150.930069,76.59999847,127.3566395,36.3632785,115.5,6.166215396,7.958808899,-0.256426829,5.83360827,7.871979666,-0.323382676,0.105161476,1011.135278,0.018436523,-0.072917152,0.025177421,-0.487442105,-0.22996995,0.386636096,0.748170295,0.054991041,-0.932071024,1.182426316,2472.333333,0.306629181,0.086948848,0.08287777,-79,3787.098361,-24.41249943,11.23499984,-48.32624841,0,0,0,1,0,37,2432,0
